Signal,Start Close Price,Start Date,End Close Price,End Date,Start Investment,End Investment,Profit/Loss,Highest Investment,Lowest Investment,Highest Percentage,Lowest Percentage
Short Sell - Buy,1463.5,2023-01-12 10:15:00+05:30,1403.6500244140625,2023-03-20 15:15:00+05:30,99518.0,82718.0,16800.0,103125.0,81432.0,0.0,18.173596736268816
Buy - Sell,1403.6500244140625,2023-03-20 15:15:00+05:30,1389.5,2023-03-27 09:15:00+05:30,82815.35144042969,81980.5,-834.8514404296875,82815.35144042969,80989.29711914062,0.0,0.0
Short Sell - Buy,1468.800048828125,2023-01-12 11:15:00+05:30,1385.4000244140625,2023-03-28 10:15:00+05:30,98409.60327148438,80417.0,17992.603271484375,103125.0,80353.20141601562,0.0,18.34821120623383
Buy - Sell,1385.4000244140625,2023-03-28 10:15:00+05:30,1378.199951171875,2023-03-28 13:15:00+05:30,80353.20141601562,79935.59716796875,-417.604248046875,80353.20141601562,80069.0,0.0,0.0
Short Sell - Buy,1471.050048828125,2023-01-12 12:15:00+05:30,1378.0,2023-03-28 14:15:00+05:30,98560.35327148438,79935.59716796875,18624.756103515625,103125.0,79924.0,0.0,18.908569879158776
Buy - Sell,1378.0,2023-03-28 14:15:00+05:30,1378.5999755859375,2023-03-28 15:15:00+05:30,79924.0,79958.79858398438,34.798583984375,79924.0,79924.0,0.0,0.0
Short Sell - Buy,1474.550048828125,2023-01-12 13:15:00+05:30,1376.25,2023-03-29 09:15:00+05:30,98794.85327148438,79958.79858398438,18836.0546875,103125.0,79822.5,0.0,19.203787083269503
Buy - Sell,1376.25,2023-03-29 09:15:00+05:30,1410.75,2023-03-31 11:15:00+05:30,79822.5,81823.5,2001.0,81455.20141601562,79320.79858398438,2.045415034627611,0.0
Short Sell - Buy,1480.5999755859375,2023-01-12 14:15:00+05:30,1423.0999755859375,2023-04-05 12:15:00+05:30,97719.59838867188,88123.69848632812,9595.89990234375,103125.0,79320.79858398438,0.0,18.828157409640333
Buy - Sell,1423.0999755859375,2023-04-05 12:15:00+05:30,1427.449951171875,2023-04-06 10:15:00+05:30,88232.19848632812,88501.89697265625,269.698486328125,88319.0,88213.60302734375,0.098378500321881,0.0
Short Sell - Buy,1513.75,2023-01-13 12:15:00+05:30,1407.800048828125,2023-04-11 14:15:00+05:30,98393.75,94252.25,4141.5,103125.0,79320.79858398438,0.0,19.384311926332337
Buy - Sell,1407.800048828125,2023-04-11 14:15:00+05:30,1384.449951171875,2023-04-13 11:15:00+05:30,94322.60327148438,92758.14672851562,-1564.45654296875,95759.75,93327.64672851562,1.523650406869234,0.0
