Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Percentage Difference,Highest Average Percentage,Lowest Average Percentage
Short Sell,2024-03-12 11:15:00+05:30,63,1765,15.75267792,111195,42.52257156,Sell Hold,111253.2752,12,17,0.014168721,0.370337122,2.667433764
Buy,2024-03-12 12:15:00+05:30,62.90000153,1768,0,111207.2027,46.07255173,Buy,111265.4779,12,17,,0.370337122,2.667433764
Buy Hold,2024-03-12 12:15:00+05:30,62.90000153,1768,0,111207.2027,46.07255173,Buy Hold,111265.4779,12,17,0,0.370337122,2.667433764
Buy Hold,2024-03-12 13:15:00+05:30,63.20999908,884,55329.56351,55877.63919,55923.71174,Buy Hold,111801.3509,12,17,0.492841894,0.370337122,2.667433764
Buy Hold,2024-03-12 14:15:00+05:30,62.90000153,884,-274.0378418,55603.60135,46.07255173,Buy Hold,111527.3131,12,17,99.01915025,0.370337122,2.667433764
Buy Hold,2024-03-12 15:15:00+05:30,62.95999908,884,53.0378418,55656.63919,46.07255173,Buy Hold,111580.3509,12,17,100.1907712,0.370337122,2.667433764
Buy Hold,2024-03-13 09:15:00+05:30,62.15999985,884,-707.1993256,54949.43987,46.07255173,Buy Hold,110873.1516,12,17,97.45870633,0.370337122,2.667433764
Buy Hold,2024-03-13 10:15:00+05:30,61.75,884,-362.4398651,54587,46.07255173,Buy Hold,110510.7117,12,17,98.68082417,0.370337122,2.667433764
Buy Hold,2024-03-13 11:15:00+05:30,61.00999832,884,-654.1614838,53932.83852,46.07255173,Buy Hold,109856.5503,12,17,97.60323343,0.370337122,2.667433764
Buy Hold,2024-03-13 12:15:00+05:30,61.11000061,884,88.40202332,54021.24054,46.07255173,Buy Hold,109944.9523,12,17,100.3278226,0.370337122,2.667433764
Buy Hold,2024-03-13 13:15:00+05:30,60.86999893,884,-212.1614838,53809.07906,46.07255173,Buy Hold,109732.7908,12,17,99.21452569,0.370337122,2.667433764
Buy Hold,2024-03-13 14:15:00+05:30,61.11999893,884,221,54030.07906,46.07255173,Buy Hold,109953.7908,12,17,100.8214227,0.370337122,2.667433764
Buy Hold,2024-03-13 15:15:00+05:30,62.95999908,884,1626.560135,55656.63919,46.07255173,Buy Hold,111580.3509,12,17,106.020943,0.370337122,2.667433764
Buy Hold,2024-03-14 09:15:00+05:30,61.20999908,884,-1547,54109.63919,46.07255173,Buy Hold,110033.3509,12,17,94.44091479,0.370337122,2.667433764
Buy Hold,2024-03-14 10:15:00+05:30,61.84000015,884,556.9209442,54666.56013,46.07255173,Buy Hold,110590.2719,12,17,102.0584907,0.370337122,2.667433764
Buy Hold,2024-03-14 11:15:00+05:30,61.79999924,884,-35.36080933,54631.19933,46.07255173,Buy Hold,110554.9111,12,17,99.87063093,0.370337122,2.667433764
Buy Hold,2024-03-14 12:15:00+05:30,61.66999817,884,-114.9209442,54516.27838,46.07255173,Buy Hold,110439.9901,12,17,99.57928456,0.370337122,2.667433764
Buy Hold,2024-03-14 13:15:00+05:30,61.40000153,884,-238.6770325,54277.60135,46.07255173,Buy Hold,110201.3131,12,17,99.12438252,0.370337122,2.667433764
Buy Hold,2024-03-14 14:15:00+05:30,61.95000076,884,486.1993256,54763.80067,46.07255173,Buy Hold,110687.5124,12,17,101.7915284,0.370337122,2.667433764
Buy Hold,2024-03-14 15:15:00+05:30,61.93999863,884,-8.841888428,54754.95879,46.07255173,Buy Hold,110678.6705,12,17,99.967709,0.370337122,2.667433764
Buy Hold,2024-03-15 09:15:00+05:30,61.38000107,884,-495.0378418,54259.92094,46.07255173,Buy Hold,110183.6327,12,17,98.19180636,0.370337122,2.667433764
Buy Hold,2024-03-15 10:15:00+05:30,60.93999863,884,-388.9621582,53870.95879,46.07255173,Buy Hold,109794.6705,12,17,98.56630031,0.370337122,2.667433764
Buy Hold,2024-03-15 11:15:00+05:30,60.86000061,884,-70.71824646,53800.24054,46.07255173,Buy Hold,109723.9523,12,17,99.73745317,0.370337122,2.667433764
Sell,2024-03-15 11:15:00+05:30,60.86000061,0,0,0,109723.9523,Sell Hold,109723.9523,12,17,,0.370337122,2.667433764
Short Sell,2024-03-15 11:15:00+05:30,60.86000061,1771,0,107783.0611,17.13174057,Sell Hold,107800.1928,12,17,0,0.370337122,2.667433764
Short Sell,2024-03-15 12:15:00+05:30,61.09999847,1764,-2.663772583,107780.3973,19.79551315,Sell Hold,107797.529,12,17,-0.00247142,0.370337122,2.667433764
Short Sell,2024-03-15 13:15:00+05:30,61.5,1752,-32.39730835,107748,49.52904892,Sell Hold,107765.1317,12,17,-0.030058628,0.370337122,2.667433764
Short Sell,2024-03-15 14:15:00+05:30,61.65000153,1748,16.20266724,107764.2027,0.929073334,Sell Hold,107781.3344,12,17,0.015037557,0.370337122,2.667433764
Buy,2024-03-15 15:15:00+05:30,61.84999847,1742,0,107742.6973,38.63706589,Buy,107759.8291,12,17,,0.370337122,2.667433764
Buy Hold,2024-03-15 15:15:00+05:30,61.84999847,1742,0,107742.6973,38.63706589,Buy Hold,107759.8291,12,17,0,0.370337122,2.667433764
Buy Hold,2024-03-18 09:15:00+05:30,61.45999908,1742,-679.3789368,107063.3184,38.63706589,Buy Hold,107080.4501,12,17,-0.63055683,0.370337122,2.667433764
Buy Hold,2024-03-18 10:15:00+05:30,61.81000137,871,53226.80721,53836.5112,53875.14826,Buy Hold,107711.6595,12,17,0.569479815,0.370337122,2.667433764
Buy Hold,2024-03-18 11:15:00+05:30,61.77999878,871,-26.13225937,53810.37894,38.63706589,Buy Hold,107685.5272,12,17,99.90291994,0.370337122,2.667433764
Buy Hold,2024-03-18 12:15:00+05:30,61.45999908,871,-278.7197342,53531.6592,38.63706589,Buy Hold,107406.8075,12,17,98.96406701,0.370337122,2.667433764
Buy Hold,2024-03-18 13:15:00+05:30,61.99000168,871,461.6322594,53993.29146,38.63706589,Buy Hold,107868.4397,12,17,101.7247075,0.370337122,2.667433764
Buy Hold,2024-03-18 14:15:00+05:30,61.99000168,871,0,53993.29146,38.63706589,Buy Hold,107868.4397,12,17,100,0.370337122,2.667433764
Buy Hold,2024-03-18 15:15:00+05:30,62,871,8.708538055,54002,38.63706589,Buy Hold,107877.1483,12,17,100.0322579,0.370337122,2.667433764
Sell,2024-03-18 15:15:00+05:30,62,0,0,0,107877.1483,Sell Hold,107877.1483,12,17,,0.370337122,2.667433764
Short Sell,2024-03-18 15:15:00+05:30,62,1741,0,107942,61.71466446,Sell Hold,108003.7147,12,17,0,0.370337122,2.667433764
Short Sell,2024-03-19 09:15:00+05:30,61.45000076,1757,25.65134048,107967.6513,36.06332397,Sell Hold,108029.366,12,17,0.023764003,0.370337122,2.667433764
Short Sell,2024-03-19 10:15:00+05:30,61.02999878,1770,55.44649887,108023.0978,6.268165588,Sell Hold,108084.8125,12,17,0.051354733,0.370337122,2.667433764
Short Sell,2024-03-19 11:15:00+05:30,61.09000015,1769,45.11243057,108068.2103,16.60223389,Sell Hold,108129.9249,12,17,0.041761837,0.370337122,2.667433764
Short Sell,2024-03-19 12:15:00+05:30,61.38000107,1761,21.97161102,108090.1819,39.74305344,Sell Hold,108151.8965,12,17,0.020331244,0.370337122,2.667433764
Short Sell,2024-03-19 13:15:00+05:30,61.34000015,1763,52.23838806,108142.4203,9.476276398,Sell Hold,108204.1349,12,17,0.048328523,0.370337122,2.667433764
Buy,2024-03-19 14:15:00+05:30,60.81000137,1779,0,108180.9924,23.14249039,Buy,108242.7071,12,17,,0.370337122,2.667433764
Buy Hold,2024-03-19 14:15:00+05:30,60.81000137,1779,0,108180.9924,23.14249039,Buy Hold,108242.7071,12,17,0,0.370337122,2.667433764
Buy Hold,2024-03-19 15:15:00+05:30,60.84999847,1779,71.15484238,108252.1473,23.14249039,Buy Hold,108313.8619,12,17,0.065773886,0.370337122,2.667433764
Buy Hold,2024-03-20 09:15:00+05:30,60.49000168,1779,-640.4342995,107611.713,23.14249039,Buy Hold,107673.4277,12,17,-0.591613483,0.370337122,2.667433764
Buy Hold,2024-03-20 10:15:00+05:30,60.61000061,1779,213.4780998,107825.1911,23.14249039,Buy Hold,107886.9058,12,17,0.198378126,0.370337122,2.667433764
Buy Hold,2024-03-20 11:15:00+05:30,60.45000076,1779,-284.6397285,107540.5514,23.14249039,Buy Hold,107602.266,12,17,-0.263982587,0.370337122,2.667433764
Buy Hold,2024-03-20 12:15:00+05:30,60.79999924,889,53489.35204,54051.19932,54135.14181,Buy Hold,108186.3411,12,17,0.57898837,0.370337122,2.667433764
Buy Hold,2024-03-20 13:15:00+05:30,61.06000137,889,231.1418991,54282.34122,23.14249039,Buy Hold,108417.483,12,17,100.9682372,0.370337122,2.667433764
Buy Hold,2024-03-20 14:15:00+05:30,61.04000092,889,-17.78040695,54264.56081,23.14249039,Buy Hold,108399.7026,12,17,100.0469383,0.370337122,2.667433764
Buy Hold,2024-03-20 15:15:00+05:30,61,889,-35.5608139,54229,23.14249039,Buy Hold,108364.1418,12,17,99.98134763,0.370337122,2.667433764
Buy Hold,2024-03-21 10:15:00+05:30,61.84000015,889,746.7601357,54975.76014,23.14249039,Buy Hold,109110.9019,12,17,102.8681338,0.370337122,2.667433764
Buy Hold,2024-03-21 11:15:00+05:30,62.20000076,889,320.0405426,55295.80068,23.14249039,Buy Hold,109430.9425,12,17,101.2774377,0.370337122,2.667433764
Buy Hold,2024-03-21 12:15:00+05:30,61.75,889,-400.0506783,54895.75,23.14249039,Buy Hold,109030.8918,12,17,98.66472436,0.370337122,2.667433764
Buy Hold,2024-03-21 13:15:00+05:30,62,889,222.25,55118,23.14249039,Buy Hold,109253.1418,12,17,100.9226579,0.370337122,2.667433764
Sell,2024-03-21 13:15:00+05:30,62,0,0,0,109253.1418,Sell Hold,109253.1418,12,17,,0.370337122,2.667433764
Short Sell,2024-03-21 13:15:00+05:30,62,1772,0,109864,50.96466446,Sell Hold,109914.9647,12,17,0,0.370337122,2.667433764
Short Sell,2024-03-21 14:15:00+05:30,62.11000061,1769,8.591079712,109872.5911,42.37358475,Sell Hold,109923.5557,12,17,0.007819741,0.370337122,2.667433764
Short Sell,2024-03-21 15:15:00+05:30,62.27999878,1764,-10.67323303,109861.9178,61.63789749,Sell Hold,109912.8825,12,17,-0.009714191,0.370337122,2.667433764
Short Sell,2024-03-22 09:15:00+05:30,62.29999924,1764,35.2808075,109897.1987,15.68385696,Sell Hold,109948.1633,12,17,0.032113774,0.370337122,2.667433764
Short Sell,2024-03-22 10:15:00+05:30,62.43999863,1760,-2.801071167,109894.3976,53.76573563,Sell Hold,109945.3622,12,17,-0.00254881,0.370337122,2.667433764
Short Sell,2024-03-22 11:15:00+05:30,62.68999863,1753,1.170009613,109895.5676,49.79465485,Sell Hold,109946.5323,12,17,0.001064667,0.370337122,2.667433764
Short Sell,2024-03-22 12:15:00+05:30,62.45000076,1760,16.43375015,109912.0013,34.53091431,Sell Hold,109962.966,12,17,0.01495397,0.370337122,2.667433764
Short Sell,2024-03-22 13:15:00+05:30,62.86999893,1749,47.62678909,109959.6281,3.337875366,Sell Hold,110010.5928,12,17,0.043331746,0.370337122,2.667433764
Short Sell,2024-03-22 14:15:00+05:30,62.88000107,1749,17.49373627,109977.1219,33.47092819,Sell Hold,110028.0865,12,17,0.015909236,0.370337122,2.667433764
Short Sell,2024-03-26 09:15:00+05:30,62.5,1760,22.87813187,110000,28.08653259,Sell Hold,110050.9647,12,17,0.020802628,0.370337122,2.667433764
Short Sell,2024-03-26 10:15:00+05:30,63,1746,-2,109998,52.96466446,Sell Hold,110048.9647,12,17,-0.001818182,0.370337122,2.667433764
Short Sell,2024-03-26 11:15:00+05:30,62.83000183,1751,17.33320618,110015.3332,33.63145828,Sell Hold,110066.2979,12,17,0.015757747,0.370337122,2.667433764
Short Sell,2024-03-26 12:15:00+05:30,63.04999924,1745,6.915462494,110022.2487,44.04920197,Sell Hold,110073.2133,12,17,0.006285908,0.370337122,2.667433764
Short Sell,2024-03-26 13:15:00+05:30,63.25,1740,32.75133133,110055,18.21333313,Sell Hold,110105.9647,12,17,0.029767917,0.370337122,2.667433764
Short Sell,2024-03-26 14:15:00+05:30,63.45000076,1735,30.7513237,110085.7513,20.21334076,Sell Hold,110136.716,12,17,0.027941778,0.370337122,2.667433764
Short Sell,2024-03-26 15:15:00+05:30,63.11000061,1745,41.19974136,110126.9511,9.764923096,Sell Hold,110177.9157,12,17,0.037425135,0.370337122,2.667433764
Short Sell,2024-03-27 09:15:00+05:30,63.70000076,1729,10.35025406,110137.3013,40.6144104,Sell Hold,110188.266,12,17,0.009398475,0.370337122,2.667433764
Short Sell,2024-03-27 14:15:00+05:30,63.72999954,1728,-11.86211014,110125.4392,62.8267746,Sell Hold,110176.4039,12,17,-0.010770293,0.370337122,2.667433764
Short Sell,2024-03-28 10:15:00+05:30,63.72999954,1728,0,110125.4392,50.96466446,Sell Hold,110176.4039,12,17,0,0.370337122,2.667433764
Short Sell,2024-03-28 11:15:00+05:30,63.91999817,1723,8.717636108,110134.1568,42.24702835,Sell Hold,110185.1215,12,17,0.007916097,0.370337122,2.667433764
Short Sell,2024-03-28 12:15:00+05:30,63.97999954,1722,39.40236664,110173.5592,11.56229782,Sell Hold,110224.5239,12,17,0.0357767,0.370337122,2.667433764
Short Sell,2024-03-28 13:15:00+05:30,64.09999847,1719,14.33816528,110187.8974,36.62649918,Sell Hold,110238.862,12,17,0.013014162,0.370337122,2.667433764
Short Sell,2024-03-28 14:15:00+05:30,63.88999939,1725,22.35157013,110210.2489,28.61309433,Sell Hold,110261.2136,12,17,0.020284959,0.370337122,2.667433764
Short Sell,2024-03-28 15:15:00+05:30,64.12999725,1719,29.21633148,110239.4653,21.74833298,Sell Hold,110290.4299,12,17,0.026509632,0.370337122,2.667433764
Short Sell,2024-04-01 09:15:00+05:30,65.5,1683,-2.965278625,110236.5,53.92994308,Sell Hold,110287.4647,12,17,-0.002689852,0.370337122,2.667433764
Short Sell,2024-04-01 10:15:00+05:30,65.44000244,1685,29.90411377,110266.4041,21.06055069,Sell Hold,110317.3688,12,17,0.027127234,0.370337122,2.667433764
Short Sell,2024-04-01 11:15:00+05:30,65.47000122,1685,50.54794312,110316.9521,0.416721344,Sell Hold,110367.9167,12,17,0.045841654,0.370337122,2.667433764
Short Sell,2024-04-01 12:15:00+05:30,65.19999695,1692,1.442779541,110318.3948,49.52188492,Sell Hold,110369.3595,12,17,0.001307849,0.370337122,2.667433764
Short Sell,2024-04-01 13:15:00+05:30,65.34999847,1688,-7.597412109,110310.7974,58.56207657,Sell Hold,110361.7621,12,17,-0.006886804,0.370337122,2.667433764
Short Sell,2024-04-01 14:15:00+05:30,65.44000244,1686,21.04669189,110331.8441,29.91797256,Sell Hold,110382.8088,12,17,0.019079449,0.370337122,2.667433764
Short Sell,2024-04-01 15:15:00+05:30,65.12000275,1695,46.56053925,110378.4047,4.404125214,Sell Hold,110429.3693,12,17,0.042200454,0.370337122,2.667433764
Short Sell,2024-04-02 10:15:00+05:30,65.94999695,1674,21.8902359,110400.2949,29.07442856,Sell Hold,110451.2596,12,17,0.019831992,0.370337122,2.667433764
Short Sell,2024-04-02 11:15:00+05:30,66,1673,17.70510864,110418,33.25955582,Sell Hold,110468.9647,12,17,0.016037193,0.370337122,2.667433764
Short Sell,2024-04-02 12:15:00+05:30,66,1673,0,110418,50.96466446,Sell Hold,110468.9647,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-02 13:15:00+05:30,65.98999786,1674,49.25642395,110467.2564,1.708240509,Sell Hold,110518.2211,12,17,0.044609053,0.370337122,2.667433764
Short Sell,2024-04-02 14:15:00+05:30,66.12000275,1671,19.26816559,110486.5246,31.69649887,Sell Hold,110537.4893,12,17,0.017442422,0.370337122,2.667433764
Short Sell,2024-04-02 15:15:00+05:30,66.12000275,1671,0,110486.5246,50.96466446,Sell Hold,110537.4893,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-03 09:15:00+05:30,66.19999695,1669,1.270317078,110487.7949,49.69434738,Sell Hold,110538.7596,12,17,0.001149748,0.370337122,2.667433764
Short Sell,2024-04-03 10:15:00+05:30,66.19999695,1669,0,110487.7949,50.96466446,Sell Hold,110538.7596,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-03 11:15:00+05:30,66.13999939,1671,32.14407349,110519.939,18.82059097,Sell Hold,110570.9036,12,17,0.029092873,0.370337122,2.667433764
Short Sell,2024-04-03 12:15:00+05:30,66.18000031,1670,0.661529541,110520.6005,50.30313492,Sell Hold,110571.5652,12,17,0.000598561,0.370337122,2.667433764
Short Sell,2024-04-03 13:15:00+05:30,66.15000153,1671,16.0520401,110536.6525,34.91262436,Sell Hold,110587.6172,12,17,0.014524025,0.370337122,2.667433764
Short Sell,2024-04-03 14:15:00+05:30,66.08999634,1673,31.91132355,110568.5639,19.05334091,Sell Hold,110619.5285,12,17,0.02886945,0.370337122,2.667433764
Short Sell,2024-04-03 15:15:00+05:30,66.12000275,1673,50.20072174,110618.7646,0.763942719,Sell Hold,110669.7293,12,17,0.045402346,0.370337122,2.667433764
Short Sell,2024-04-04 09:15:00+05:30,66.25,1670,18.73540497,110637.5,32.22925949,Sell Hold,110688.4647,12,17,0.016936914,0.370337122,2.667433764
Short Sell,2024-04-04 10:15:00+05:30,66.19999695,1672,48.89489746,110686.3949,2.069766998,Sell Hold,110737.3596,12,17,0.044193784,0.370337122,2.667433764
Short Sell,2024-04-04 11:15:00+05:30,66,1677,-4.394897461,110682,55.35956192,Sell Hold,110732.9647,12,17,-0.003970585,0.370337122,2.667433764
Short Sell,2024-04-04 12:15:00+05:30,66,1677,0,110682,50.96466446,Sell Hold,110732.9647,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-04 13:15:00+05:30,65.84999847,1681,11.847435,110693.8474,39.11722946,Sell Hold,110744.8121,12,17,0.01070403,0.370337122,2.667433764
Buy,2024-04-04 14:15:00+05:30,65.75,1684,0,110723,21.81209946,Buy,110773.9647,12,17,,0.370337122,2.667433764
Buy Hold,2024-04-04 14:15:00+05:30,65.75,1684,0,110723,21.81209946,Buy Hold,110773.9647,12,17,0,0.370337122,2.667433764
Buy Hold,2024-04-04 15:15:00+05:30,66.05999756,842,55100.48206,55622.51794,55644.33004,Buy Hold,111266.848,12,17,0.471479177,0.370337122,2.667433764
Buy Hold,2024-04-05 09:15:00+05:30,65.80000305,842,-218.9153748,55403.60257,21.81209946,Buy Hold,111047.9326,12,17,99.21285342,0.370337122,2.667433764
Buy Hold,2024-04-05 10:15:00+05:30,66.26999664,842,395.7346039,55799.33717,21.81209946,Buy Hold,111443.6672,12,17,101.4285519,0.370337122,2.667433764
Buy Hold,2024-04-05 11:15:00+05:30,65.98999786,842,-235.7589722,55563.5782,21.81209946,Buy Hold,111207.9082,12,17,99.15497573,0.370337122,2.667433764
Buy Hold,2024-04-05 12:15:00+05:30,66.38999939,842,336.8012848,55900.37949,21.81209946,Buy Hold,111544.7095,12,17,101.2123096,0.370337122,2.667433764
Buy Hold,2024-04-05 13:15:00+05:30,66.09999847,842,-244.1807709,55656.19872,21.81209946,Buy Hold,111300.5288,12,17,99.12637169,0.370337122,2.667433764
Buy Hold,2024-04-05 14:15:00+05:30,66.55999756,842,387.3192291,56043.51794,21.81209946,Buy Hold,111687.848,12,17,101.3918278,0.370337122,2.667433764
Buy Hold,2024-04-05 15:15:00+05:30,66.65000153,842,75.78334045,56119.30128,21.81209946,Buy Hold,111763.6313,12,17,100.2704446,0.370337122,2.667433764
Buy Hold,2024-04-08 09:15:00+05:30,66.84999847,842,168.3974304,56287.69872,21.81209946,Buy Hold,111932.0288,12,17,100.6001409,0.370337122,2.667433764
Sell,2024-04-08 09:15:00+05:30,66.84999847,0,0,0,111932.0288,Sell Hold,111932.0288,12,17,,0.370337122,2.667433764
Short Sell,2024-04-08 09:15:00+05:30,66.84999847,1679,0,112241.1474,48.41979599,Sell Hold,112289.5672,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-08 10:15:00+05:30,67,1675,-16.14743805,112225,64.56723404,Sell Hold,112273.4198,12,17,-0.01438638,0.370337122,2.667433764
Short Sell,2024-04-08 11:15:00+05:30,67,1675,0,112225,48.41979599,Sell Hold,112273.4198,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-08 12:15:00+05:30,67.08999634,1673,16.56387329,112241.5639,31.8559227,Sell Hold,112289.9837,12,17,0.014759522,0.370337122,2.667433764
Short Sell,2024-04-08 13:15:00+05:30,66.83999634,1679,-17.21002197,112224.3539,65.62981796,Sell Hold,112272.7736,12,17,-0.01533302,0.370337122,2.667433764
Short Sell,2024-04-08 14:15:00+05:30,66.87999725,1678,0.281539917,112224.6354,48.13825607,Sell Hold,112273.0552,12,17,0.000250872,0.370337122,2.667433764
Short Sell,2024-04-08 15:15:00+05:30,66.84999847,1679,16.51204681,112241.1474,31.90774918,Sell Hold,112289.5672,12,17,0.014713389,0.370337122,2.667433764
Short Sell,2024-04-09 09:15:00+05:30,67.02999878,1675,34.10051727,112275.248,14.31927872,Sell Hold,112323.6678,12,17,0.030381476,0.370337122,2.667433764
Short Sell,2024-04-09 10:15:00+05:30,66.58000183,1687,45.21513367,112320.4631,3.204662323,Sell Hold,112368.8829,12,17,0.040271685,0.370337122,2.667433764
Short Sell,2024-04-09 11:15:00+05:30,66.59999847,1687,33.73433685,112354.1974,14.68545914,Sell Hold,112402.6172,12,17,0.030034008,0.370337122,2.667433764
Short Sell,2024-04-09 12:15:00+05:30,66.80000305,1682,3.407707214,112357.6051,45.01208878,Sell Hold,112406.0249,12,17,0.003033004,0.370337122,2.667433764
Short Sell,2024-04-09 13:15:00+05:30,66.38999939,1693,40.66383362,112398.269,7.755962372,Sell Hold,112446.6888,12,17,0.036191439,0.370337122,2.667433764
Short Sell,2024-04-09 14:15:00+05:30,66.69000244,1686,41.07514954,112439.3441,7.344646454,Sell Hold,112487.7639,12,17,0.03654429,0.370337122,2.667433764
Short Sell,2024-04-09 15:15:00+05:30,66.62999725,1688,32.09124756,112471.4354,16.32854843,Sell Hold,112519.8552,12,17,0.028540942,0.370337122,2.667433764
Buy,2024-04-10 09:15:00+05:30,66.98999786,1679,0,112476.2064,43.64874649,Buy,112524.6262,12,17,,0.370337122,2.667433764
Buy Hold,2024-04-10 09:15:00+05:30,66.98999786,1679,0,112476.2064,43.64874649,Buy Hold,112524.6262,12,17,0,0.370337122,2.667433764
Buy Hold,2024-04-10 10:15:00+05:30,67.16000366,1679,285.4397354,112761.6461,43.64874649,Buy Hold,112810.0659,12,17,0.253777883,0.370337122,2.667433764
Buy Hold,2024-04-10 11:15:00+05:30,66.98999786,1679,-285.4397354,112476.2064,43.64874649,Buy Hold,112524.6262,12,17,-0.253135481,0.370337122,2.667433764
Buy Hold,2024-04-10 12:15:00+05:30,66.90000153,1679,-151.1038513,112325.1026,43.64874649,Buy Hold,112373.5224,12,17,-0.134342948,0.370337122,2.667433764
Buy Hold,2024-04-10 13:15:00+05:30,66.94999695,1679,83.94231415,112409.0449,43.64874649,Buy Hold,112457.4647,12,17,0.074731571,0.370337122,2.667433764
Buy Hold,2024-04-12 09:15:00+05:30,67.34999847,839,55902.39616,56506.64872,56617.64746,Buy Hold,113124.2962,12,17,0.597463098,0.370337122,2.667433764
Buy Hold,2024-04-12 10:15:00+05:30,67.58999634,839,201.3582077,56708.00693,43.64874649,Buy Hold,113325.6544,12,17,100.8323028,0.370337122,2.667433764
Sell,2024-04-12 10:15:00+05:30,67.58999634,0,0,0,113325.6544,Sell Hold,113325.6544,12,17,,0.370337122,2.667433764
Short Sell,2024-04-12 10:15:00+05:30,67.58999634,1673,0,113078.0639,51.00336075,Sell Hold,113129.0672,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-12 11:15:00+05:30,67.5,1675,-15.56387329,113062.5,66.56723404,Sell Hold,113113.5034,12,17,-0.013763831,0.370337122,2.667433764
Short Sell,2024-04-12 12:15:00+05:30,67.12999725,1684,-15.58462524,113046.9154,66.58798599,Sell Hold,113097.9187,12,17,-0.01378408,0.370337122,2.667433764
Short Sell,2024-04-12 13:15:00+05:30,67.23000336,1682,33.95027161,113080.8656,17.05308914,Sell Hold,113131.869,12,17,0.030032019,0.370337122,2.667433764
Short Sell,2024-04-12 14:15:00+05:30,66.91000366,1690,-2.959457397,113077.9062,53.96281815,Sell Hold,113128.9095,12,17,-0.002617116,0.370337122,2.667433764
Short Sell,2024-04-12 15:15:00+05:30,66.63999939,1697,10.17277527,113088.079,40.83058548,Sell Hold,113139.0823,12,17,0.008996254,0.370337122,2.667433764
Short Sell,2024-04-15 09:15:00+05:30,65.75,1720,1.921035767,113090,49.08232498,Sell Hold,113141.0034,12,17,0.001698708,0.370337122,2.667433764
Short Sell,2024-04-15 10:15:00+05:30,66.30999756,1706,34.85583496,113124.8558,16.14752579,Sell Hold,113175.8592,12,17,0.030821324,0.370337122,2.667433764
Buy,2024-04-15 11:15:00+05:30,66.26000214,1708,0,113172.0836,3.775547028,Buy,113223.087,12,17,,0.370337122,2.667433764
Buy Hold,2024-04-15 11:15:00+05:30,66.26000214,1708,0,113172.0836,3.775547028,Buy Hold,113223.087,12,17,0,0.370337122,2.667433764
Buy Hold,2024-04-15 12:15:00+05:30,66.26000214,1708,0,113172.0836,3.775547028,Buy Hold,113223.087,12,17,0,0.370337122,2.667433764
Buy Hold,2024-04-15 13:15:00+05:30,66.19999695,1708,-102.4888611,113069.5948,3.775547028,Buy Hold,113120.5981,12,17,-0.090560196,0.370337122,2.667433764
Buy Hold,2024-04-15 14:15:00+05:30,65.73999786,1708,-785.6784363,112283.9164,3.775547028,Buy Hold,112334.9197,12,17,-0.694862697,0.370337122,2.667433764
Buy Hold,2024-04-15 15:15:00+05:30,65.87000275,1708,222.0483398,112505.9647,3.775547028,Buy Hold,112556.9681,12,17,0.197756141,0.370337122,2.667433764
Buy Hold,2024-04-16 09:15:00+05:30,65.59999847,1708,-461.1672974,112044.7974,3.775547028,Buy Hold,112095.8008,12,17,-0.409904754,0.370337122,2.667433764
Buy Hold,2024-04-16 10:15:00+05:30,66.04000092,854,55646.63661,56398.16078,56401.93633,Buy Hold,112800.0971,12,17,0.670735445,0.370337122,2.667433764
Buy Hold,2024-04-16 11:15:00+05:30,65.88999939,854,-128.1013031,56270.05948,3.775547028,Buy Hold,112671.9958,12,17,99.54572525,0.370337122,2.667433764
Buy Hold,2024-04-16 12:15:00+05:30,65.77999878,854,-93.94052124,56176.11896,3.775547028,Buy Hold,112578.0553,12,17,99.66610833,0.370337122,2.667433764
Buy Hold,2024-04-16 13:15:00+05:30,65.91000366,854,111.0241699,56287.14313,3.775547028,Buy Hold,112689.0795,12,17,100.3952718,0.370337122,2.667433764
Buy Hold,2024-04-16 14:15:00+05:30,66.16000366,854,213.5,56500.64313,3.775547028,Buy Hold,112902.5795,12,17,100.7586102,0.370337122,2.667433764
Buy Hold,2024-04-16 15:15:00+05:30,65.94999695,854,-179.3457336,56321.29739,3.775547028,Buy Hold,112723.2337,12,17,99.36515507,0.370337122,2.667433764
Buy Hold,2024-04-18 09:15:00+05:30,66.54000092,854,503.8633881,56825.16078,3.775547028,Buy Hold,113227.0971,12,17,101.7892464,0.370337122,2.667433764
Buy Hold,2024-04-18 10:15:00+05:30,66.66999817,854,111.0176544,56936.17844,3.775547028,Buy Hold,113338.1148,12,17,100.3907341,0.370337122,2.667433764
Buy Hold,2024-04-18 11:15:00+05:30,66.80999756,854,119.5594788,57055.73792,3.775547028,Buy Hold,113457.6742,12,17,100.4199772,0.370337122,2.667433764
Buy Hold,2024-04-18 12:15:00+05:30,66.84999847,854,34.16078186,57089.8987,3.775547028,Buy Hold,113491.835,12,17,100.1197453,0.370337122,2.667433764
