Peak Date,Peak Total Cash,Peak Close Price,Minima Date,Minima Total Cash,Minima Close Price
2023-10-26 12:15:00+05:30,62978.73259,1368,2023-10-26 13:15:00+05:30,62785.53203,1359.599976
2023-10-27 11:15:00+05:30,63328.33146,1383.199951,2023-10-27 14:15:00+05:30,63255.88371,1380.050049
2023-10-27 15:15:00+05:30,63889.16333,1381.050049,2023-10-30 09:15:00+05:30,63548.76221,1373.650024
2023-10-30 10:15:00+05:30,63615.45996,1375.099976,2023-10-30 12:15:00+05:30,63500.45996,1372.599976
2023-10-30 15:15:00+05:30,63840.86108,1380,2023-10-31 10:15:00+05:30,63127.86108,1364.5
2023-10-31 12:15:00+05:30,63300.36108,1368.25,2023-10-31 13:15:00+05:30,63231.36108,1366.75
2023-10-31 14:15:00+05:30,63424.55884,1370.949951,2023-11-01 09:15:00+05:30,63261.26221,1367.400024
2023-11-01 10:15:00+05:30,63440.66333,1371.300049,2023-11-01 12:15:00+05:30,62886.36108,1359.25
2023-11-01 13:15:00+05:30,62950.76221,1360.650024,2023-11-01 15:15:00+05:30,62644.86108,1354
2023-11-02 09:15:00+05:30,63117.14877,1366.550049,2023-11-02 11:15:00+05:30,63069.99765,1364.5
2023-11-02 13:15:00+05:30,63176.94821,1369.150024,2023-11-02 14:15:00+05:30,63172.34653,1368.949951
2023-11-03 12:15:00+05:30,64181.26782,1389.550049,2023-11-03 13:15:00+05:30,64172.06445,1389.349976
2023-11-03 14:15:00+05:30,64201.96558,1390,2023-11-06 10:15:00+05:30,62973.96448,1393.599976
2023-11-06 11:15:00+05:30,63048.21558,1395.25,2023-11-07 09:15:00+05:30,61800.3645,1398.599976
2023-11-07 10:15:00+05:30,61881.76343,1400.449951,2023-11-07 11:15:00+05:30,61826.76343,1399.199951
2023-11-07 13:15:00+05:30,62084.16772,1405.050049,2023-11-07 14:15:00+05:30,62031.3645,1403.849976
2023-11-07 15:15:00+05:30,62051.16772,1404.300049,2023-11-08 10:15:00+05:30,61850.96558,1399.75
2023-11-08 11:15:00+05:30,61978.56665,1402.650024,2023-11-09 10:15:00+05:30,61069.96558,1382
2023-11-09 12:15:00+05:30,61157.96558,1384,2023-11-09 14:15:00+05:30,60753.16772,1374.800049
2023-11-09 15:15:00+05:30,60849.96558,1377,2023-11-10 10:15:00+05:30,60205.3645,1362.349976
2023-11-10 11:15:00+05:30,60330.76343,1365.199951,2023-11-10 12:15:00+05:30,60324.16772,1365.050049
2023-11-13 09:15:00+05:30,60894.63661,1381.349976,2023-11-13 11:15:00+05:30,60762.63661,1375.349976
2023-11-13 13:15:00+05:30,60816.53822,1377.800049,2023-11-15 11:15:00+05:30,60382.41663,1398.150024
2023-11-15 13:15:00+05:30,60625.36768,1403.800049,2023-11-16 14:15:00+05:30,55075.06372,1442.449951
2023-11-16 15:15:00+05:30,55133.96558,1444,2023-11-17 09:15:00+05:30,54981.96558,1440
2023-11-17 10:15:00+05:30,55236.56372,1446.699951,2023-11-17 11:15:00+05:30,55038.96558,1441.5
2023-11-17 12:15:00+05:30,55046.56372,1441.699951,2023-11-17 15:15:00+05:30,54875.56372,1437.199951
2023-11-20 09:15:00+05:30,55071.26465,1442.349976,2023-11-20 10:15:00+05:30,54831.86743,1436.050049
2023-11-20 11:15:00+05:30,54932.56372,1438.699951,2023-11-20 13:15:00+05:30,54801.46558,1435.25
2023-11-21 09:15:00+05:30,54930.64472,1443,2023-11-21 10:15:00+05:30,54866.99518,1439.650024
2023-11-21 11:15:00+05:30,54930.64472,1443,2023-11-21 14:15:00+05:30,54837.54426,1438.099976
2023-11-22 11:15:00+05:30,55175.76465,1447,2023-11-22 12:15:00+05:30,55071.26465,1444.25
2023-11-22 13:15:00+05:30,55151.06372,1446.349976,2023-11-22 15:15:00+05:30,54128.36646,1457.800049
2023-11-23 10:15:00+05:30,54180.16284,1459.199951,2023-11-23 12:15:00+05:30,54085.81555,1456.650024
2023-11-23 13:15:00+05:30,54109.86646,1457.300049,2023-11-23 14:15:00+05:30,53795.36646,1448.800049
2023-11-23 15:15:00+05:30,53867.51465,1450.75,2023-11-24 13:15:00+05:30,53371.71375,1437.349976
2023-11-24 14:15:00+05:30,53392.06555,1437.900024,2023-11-28 09:15:00+05:30,53072.01465,1429.25
2023-11-28 11:15:00+05:30,53201.51465,1432.75,2023-11-28 12:15:00+05:30,53166.36646,1431.800049
2023-11-28 14:15:00+05:30,53474.76874,1443.199951,2023-11-28 15:15:00+05:30,53471.16962,1443
2023-11-29 09:15:00+05:30,53764.5705,1459.300049,2023-11-29 10:15:00+05:30,53715.0705,1456.550049
2023-11-29 11:15:00+05:30,54082.11646,1457.400024,2023-11-29 12:15:00+05:30,54069.16736,1457.050049
2023-11-29 14:15:00+05:30,54178.31555,1460,2023-12-01 10:15:00+05:30,50890.81555,1449.5
2023-12-01 11:15:00+05:30,50920.5647,1450.349976,2023-12-01 12:15:00+05:30,50908.31555,1450
2023-12-04 10:15:00+05:30,51237.61316,1466.650024,2023-12-04 12:15:00+05:30,51064.21191,1456.449951
2023-12-04 13:15:00+05:30,51167.06274,1462.5,2023-12-04 13:15:00+05:30,51134.06384,1462.5
2023-12-04 14:15:00+05:30,51200.36218,1464.449951,2023-12-04 15:15:00+05:30,51185.06384,1464
2023-12-05 11:15:00+05:30,53483.06384,1446.5,2023-12-05 13:15:00+05:30,53465.06384,1446
2023-12-05 14:15:00+05:30,53787.26208,1454.949951,2023-12-05 15:15:00+05:30,53751.26208,1453.949951
2023-12-06 10:15:00+05:30,53959.37537,1465.099976,2023-12-06 11:15:00+05:30,53948.57581,1464.5
2023-12-07 10:15:00+05:30,55784.26294,1469.599976,2023-12-07 12:15:00+05:30,55704.71204,1467.449951
2023-12-08 09:15:00+05:30,57487.56384,1475.75,2023-12-08 10:15:00+05:30,57436.26477,1474.400024
