Date,Total Cash,Close Price
2024-02-12 09:15:00+05:30,32214.23733,1682.449951
2024-02-12 12:15:00+05:30,32284.88821,1690.300049
2024-02-12 15:15:00+05:30,32193.08755,1680.099976
2024-02-13 10:15:00+05:30,32222.31091,1677.949951
2024-02-13 12:15:00+05:30,32192.8623,1676.400024
2024-02-13 14:15:00+05:30,32418.96277,1688.300049
2024-02-15 09:15:00+05:30,32525.2374,1680.949951
2024-02-16 09:15:00+05:30,32678.68784,1698
2024-02-20 11:15:00+05:30,45464.36121,1683.349976
2024-02-20 15:15:00+05:30,45186.0113,1688.800049
2024-02-21 10:15:00+05:30,44868.16034,1664.349976
2024-02-21 12:15:00+05:30,44854.5113,1663.300049
2024-02-21 14:15:00+05:30,44836.96003,1661.949951
2024-02-22 11:15:00+05:30,44734.91034,1654.099976
2024-02-22 14:15:00+05:30,45069.66034,1679.849976
2024-02-23 09:15:00+05:30,45132.71003,1684.699951
2024-02-23 11:15:00+05:30,45438.36121,1678.900024
2024-02-23 14:15:00+05:30,45385.70923,1676.949951
2024-02-26 14:15:00+05:30,41650.55933,1661.699951
2024-02-27 10:15:00+05:30,41575.55933,1658.699951
2024-02-27 12:15:00+05:30,41518.317,1663.650024
2024-02-28 09:15:00+05:30,41708.5167,1679.5
2024-02-28 11:15:00+05:30,42105.56116,1675.050049
2024-02-28 13:15:00+05:30,42070.56055,1673.650024
2024-02-28 15:15:00+05:30,42010.55994,1671.25
2024-02-29 14:15:00+05:30,40462.91052,1676.400024
2024-03-01 11:15:00+05:30,40300.91052,1669.650024
2024-03-01 15:15:00+05:30,39920.51111,1653.800049
2024-03-04 13:15:00+05:30,39553.30994,1638.5
2024-03-05 12:15:00+05:30,38936.51111,1612.800049
2024-03-05 14:15:00+05:30,38785.30994,1606.5
2024-03-06 14:15:00+05:30,38769.16573,1618
2024-03-07 10:15:00+05:30,38877.16573,1627
2024-03-07 14:15:00+05:30,38883.70935,1617.449951
2024-03-11 13:15:00+05:30,36977.61108,1604.900024
2024-03-12 11:15:00+05:30,37109.92164,1623.099976
2024-03-12 15:15:00+05:30,37132.86108,1614.400024
2024-03-18 12:15:00+05:30,16221.66052,1622
2024-03-19 10:15:00+05:30,15842.16101,1584.050049
2024-03-19 12:15:00+05:30,15762.66028,1576.099976
2024-03-20 11:15:00+05:30,15676.16003,1567.449951
2024-03-21 09:15:00+05:30,15595.9913,1561.949951
2024-03-21 15:15:00+05:30,15563.74154,1555.5
2024-03-22 15:15:00+05:30,15343.74154,1511.5
2024-03-26 12:15:00+05:30,15271.49179,1497.050049
2024-03-26 14:15:00+05:30,15256.24154,1494
2024-03-27 10:15:00+05:30,15267.74179,1496.300049
2024-03-27 13:15:00+05:30,15251.74142,1493.099976
2024-03-28 10:15:00+05:30,15315.74166,1505.900024
2024-03-28 12:15:00+05:30,15325.9913,1507.949951
2024-04-01 10:15:00+05:30,17991.21045,1501.599976
2024-04-02 10:15:00+05:30,22290.21106,1486.900024
2024-04-02 14:15:00+05:30,22236.3114,1483.050049
2024-04-03 10:15:00+05:30,22337.11072,1490.25
2024-04-03 13:15:00+05:30,22342.01038,1490.599976
2024-04-04 13:15:00+05:30,22257.3114,1487.900024
2024-04-04 15:15:00+05:30,22272.71106,1489
2024-04-08 09:15:00+05:30,22210.41174,1483.5
2024-04-08 12:15:00+05:30,23630.91248,1479.300049
2024-04-09 11:15:00+05:30,25448.51245,1502.599976
2024-04-09 13:15:00+05:30,25362.11206,1497.199951
2024-04-10 10:15:00+05:30,26895.01367,1499.300049
2024-04-10 13:15:00+05:30,27015.71326,1506.400024
2024-04-12 10:15:00+05:30,28406.91284,1500
2024-04-12 13:15:00+05:30,28188.2124,1487.849976
2024-04-15 09:15:00+05:30,29400.76282,1475.349976
2024-04-15 11:15:00+05:30,29270.61328,1468.5
2024-04-15 14:15:00+05:30,29258.26282,1467.849976
2024-04-16 15:15:00+05:30,28257.91235,1415.199951
2024-04-18 11:15:00+05:30,27171.53391,1436
2024-04-18 15:15:00+05:30,27116.63413,1429.900024
2024-04-19 10:15:00+05:30,26884.43369,1404.099976
2024-04-19 13:15:00+05:30,26965.88413,1413.150024
2024-04-22 09:15:00+05:30,28295.75375,1420
2024-04-23 09:15:00+05:30,28712.96375,1440.25
2024-04-23 13:15:00+05:30,28807.01282,1445.199951
2024-04-24 10:15:00+05:30,28632.21375,1436
2024-04-24 13:15:00+05:30,28592.31421,1433.900024
2024-04-25 09:15:00+05:30,28636.01282,1436.199951
2024-04-25 13:15:00+05:30,28629.63946,1443.25
2024-04-26 09:15:00+05:30,28594.98968,1439.400024
2024-04-26 10:15:00+05:30,28696.81421,1438.550049
2024-04-29 13:15:00+05:30,30124.36328,1438
2024-04-29 15:15:00+05:30,30074.36328,1435.5
2024-04-30 11:15:00+05:30,29995.36426,1431.550049
2024-04-30 13:15:00+05:30,29996.36279,1431.599976
2024-04-30 15:15:00+05:30,31211.86426,1421.5
2024-05-02 12:15:00+05:30,31201.36426,1421
2024-05-02 15:15:00+05:30,31126.81323,1417.449951
2024-05-03 11:15:00+05:30,31010.26477,1411.900024
2024-05-03 15:15:00+05:30,31118.41528,1417.050049
2024-05-06 11:15:00+05:30,30204.69704,1435.699951
2024-05-06 12:15:00+05:30,31510.06323,1430.949951
2024-05-07 14:15:00+05:30,24509.16431,1440
2024-05-08 12:15:00+05:30,23015.5647,1436.650024
2024-05-08 13:15:00+05:30,23015.5647,1432
2024-05-09 10:15:00+05:30,23053.16431,1434.349976
2024-05-10 14:15:00+05:30,21478.5647,1425
2024-05-10 15:15:00+05:30,21443.31506,1426
2024-05-13 14:15:00+05:30,21413.31506,1424
2024-05-14 10:15:00+05:30,21412.56433,1423.949951
2024-05-14 13:15:00+05:30,21516.81543,1430.900024
2024-05-14 14:15:00+05:30,21516.81543,1425
2024-05-15 10:15:00+05:30,21532.56616,1426.050049
2024-05-15 15:15:00+05:30,21449.31543,1420.5
2024-05-16 11:15:00+05:30,20404.71509,1447.349976
2024-05-17 11:15:00+05:30,18968.41479,1448.199951
2024-05-17 15:15:00+05:30,18926.81543,1445
2024-05-21 12:15:00+05:30,18860.51575,1439.900024
2024-05-22 12:15:00+05:30,18904.16356,1458.25
2024-05-22 14:15:00+05:30,19079.56543,1455.050049
2024-05-23 11:15:00+05:30,19329.16479,1474.25
2024-05-23 14:15:00+05:30,19310.96448,1472.849976
2024-05-24 13:15:00+05:30,19243.36511,1467.650024
2024-05-27 11:15:00+05:30,19370.11511,1477.400024
2024-05-27 13:15:00+05:30,19352.56543,1476.050049
2024-05-27 15:15:00+05:30,19286.91479,1471
2024-05-28 11:15:00+05:30,19339.56384,1473.949951
2024-05-29 15:15:00+05:30,19066.56384,1452.949951
2024-05-30 11:15:00+05:30,18882.61511,1438.800049
2024-05-30 15:15:00+05:30,18800.93679,1434
2024-05-31 13:15:00+05:30,18798.53665,1433.599976
2024-06-03 09:15:00+05:30,18652.1365,1409.199951
2024-06-03 12:15:00+05:30,18650.93679,1409
2024-06-03 15:15:00+05:30,18646.1365,1408.199951
2024-06-05 11:15:00+05:30,18821.33694,1437.400024
2024-06-06 15:15:00+05:30,19351.91321,1472.25
2024-06-07 12:15:00+05:30,18630.86292,1534.849976
2024-06-10 10:15:00+05:30,18263.06262,1504.199951
2024-06-10 13:15:00+05:30,18230.66321,1501.5
2024-06-11 11:15:00+05:30,18276.26379,1505.300049
2024-06-12 09:15:00+05:30,18212.06262,1499.949951
2024-06-13 10:15:00+05:30,18062.54215,1496.099976
2024-06-13 14:15:00+05:30,18055.94229,1495
2024-06-14 11:15:00+05:30,18032.84244,1491.150024
2024-06-14 12:15:00+05:30,18106.4635,1489.900024
2024-06-14 14:15:00+05:30,18095.66321,1489
2024-06-18 11:15:00+05:30,18264.26379,1503.050049
2024-06-19 12:15:00+05:30,18390.26379,1513.550049
2024-06-19 14:15:00+05:30,18371.06262,1511.949951
2024-06-20 10:15:00+05:30,18347.66321,1510
2024-06-20 14:15:00+05:30,18413.66321,1515.5
2024-06-21 13:15:00+05:30,17156.11267,1538.949951
2024-06-24 12:15:00+05:30,16989.46375,1523.800049
2024-06-24 14:15:00+05:30,17027.96375,1527.300049
2024-06-25 11:15:00+05:30,17063.0244,1535.75
2024-06-25 14:15:00+05:30,17103.0244,1543.75
2024-06-25 15:15:00+05:30,17208.91321,1540.199951
2024-06-26 10:15:00+05:30,17252.91321,1544.199951
2024-06-26 14:15:00+05:30,17219.91321,1541.199951
2024-06-27 12:15:00+05:30,17514.71375,1568
2024-06-27 14:15:00+05:30,17584.56348,1574.349976
2024-06-28 09:15:00+05:30,17634.61401,1578.900024
2024-06-28 12:15:00+05:30,17591.71375,1575
2024-07-01 11:15:00+05:30,17799.61401,1593.900024
2024-07-01 13:15:00+05:30,17802.36401,1594.150024
2024-07-02 11:15:00+05:30,16561.71375,1629.5
2024-07-02 14:15:00+05:30,16480.71399,1621.400024
2024-07-03 10:15:00+05:30,16459.21375,1619.25
2024-07-03 12:15:00+05:30,16568.21399,1630.150024
2024-07-04 12:15:00+05:30,16843.71326,1657.699951
2024-07-05 11:15:00+05:30,16868.21399,1660.150024
2024-07-05 14:15:00+05:30,16776.21326,1650.949951
2024-07-08 10:15:00+05:30,16855.71399,1658.900024
2024-07-08 12:15:00+05:30,16853.71326,1658.699951
2024-07-08 14:15:00+05:30,16954.71301,1662.099976
2024-07-09 10:15:00+05:30,16950.71277,1661.699951
2024-07-09 13:15:00+05:30,16986.21326,1665.25
2024-07-10 09:15:00+05:30,16886.71375,1655.300049
2024-07-10 12:15:00+05:30,16799.71301,1646.599976
2024-07-10 14:15:00+05:30,16751.46724,1649.900024
2024-07-11 10:15:00+05:30,16769.967,1653.599976
2024-07-11 13:15:00+05:30,16767.467,1653.099976
2024-07-12 09:15:00+05:30,16941.96712,1688
2024-07-12 13:15:00+05:30,17103.01282,1715.699951
2024-07-15 14:15:00+05:30,22147.51355,1707.150024
2024-07-16 10:15:00+05:30,24016.51294,1719.599976
2024-07-18 13:15:00+05:30,26353.51257,1763.699951
2024-07-19 09:15:00+05:30,27026.91394,1811.800049
2024-07-19 11:15:00+05:30,27076.61292,1815.349976
2024-07-19 13:15:00+05:30,28575.46326,1794.25
2024-07-22 10:15:00+05:30,28963.21289,1820.099976
2024-07-22 14:15:00+05:30,28853.71399,1812.800049
2024-07-23 10:15:00+05:30,28842.46399,1812.050049
2024-07-23 14:15:00+05:30,29278.21289,1836.900024
2024-07-24 11:15:00+05:30,30967.11292,1827.650024
2024-07-25 09:15:00+05:30,32732.71252,1824
2024-07-25 12:15:00+05:30,32804.11169,1828.199951
2024-07-26 09:15:00+05:30,33465.75176,1876.099976
2024-07-26 10:15:00+05:30,33618.41211,1864.800049
2024-07-29 09:15:00+05:30,30166.41162,1882.150024
2024-07-29 11:15:00+05:30,30112.01123,1878.75
2024-07-29 14:15:00+05:30,29980.81201,1870.550049
2024-07-30 10:15:00+05:30,28102.01123,1870
2024-07-30 14:15:00+05:30,28155.61038,1875.550049
2024-07-31 09:15:00+05:30,28184.65969,1879.699951
2024-07-31 13:15:00+05:30,28115.01003,1869.75
