Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Percentage Difference,Highest Average Percentage,Lowest Average Percentage,Charge,Charge Value,% Diff,High Avg %,Low Avg %
Buy Hold,2024-01-31 14:30:00-05:00,566.5999756,89,-202.0317383,50427.39783,53.921875,Buy Hold,101451.4717,12,17,100.3210317,0.498866494,3.49226357,,,-0.399040124,0.498866494,3.49226357
Buy Hold,2024-01-31 15:30:00-05:00,563.960022,89,-234.9558716,50192.44196,53.921875,Buy Hold,101216.5158,12,17,100.1865023,0.498866494,3.49226357,,,-0.465929002,0.498866494,3.49226357
Buy Hold,2024-02-01 09:30:00-05:00,570.2800293,44,25100.12067,25092.32129,25540.87694,Buy Hold,50633.19823,12,17,103.3774833,0.498866494,3.49226357,175.646249,0.7,1.120648109,0.498866494,3.49226357
Buy Hold,2024-02-01 10:30:00-05:00,565.6500244,44,-203.7202148,24888.60107,53.921875,Buy Hold,50429.47802,12,17,99.49070783,0.498866494,3.49226357,,,100.63051,0.498866494,3.49226357
Buy Hold,2024-02-01 11:30:00-05:00,564.1099854,44,-67.76171875,24820.83936,53.921875,Buy Hold,50361.7163,12,17,100.5760163,0.498866494,3.49226357,,,101.7220194,0.498866494,3.49226357
Sell,2024-02-01 11:30:00-05:00,564.1099854,0,0,0,50187.97042,Sell Hold,50361.7163,12,17,,0.498866494,3.49226357,173.7458755,0.7,,0.498866494,3.49226357
Short Sell,2024-02-01 11:30:00-05:00,564.1099854,179,0,100975.6874,512.6992798,Sell Hold,101488.3867,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-02-01 12:30:00-05:00,566.4398804,179,417.0512085,101392.7386,95.64807129,Sell Hold,101905.4379,12,17,0.413021411,0.498866494,3.49226357,,,0.413021411,0.498866494,3.49226357
Short Sell,2024-02-01 13:30:00-05:00,566.8699951,179,76.99053955,101469.7291,435.7087402,Sell Hold,101982.4284,12,17,0.075932991,0.498866494,3.49226357,,,0.075932991,0.498866494,3.49226357
Short Sell,2024-02-01 14:30:00-05:00,567.4000244,179,94.87524414,101564.6044,417.8240356,Sell Hold,102077.3036,12,17,0.093501032,0.498866494,3.49226357,,,0.093501032,0.498866494,3.49226357
Short Sell,2024-02-01 15:30:00-05:00,567.5499878,179,26.84344482,101591.4478,485.855835,Sell Hold,102104.1471,12,17,0.026429921,0.498866494,3.49226357,,,0.026429921,0.498866494,3.49226357
Short Sell,2024-02-02 09:30:00-05:00,563.9699707,181,487.1168823,102078.5647,25.58239746,Sell Hold,102591.264,12,17,0.479486111,0.498866494,3.49226357,,,0.479486111,0.498866494,3.49226357
Short Sell,2024-02-02 10:30:00-05:00,565.3200073,181,244.3566284,102322.9213,268.3426514,Sell Hold,102835.6206,12,17,0.239380941,0.498866494,3.49226357,,,0.239380941,0.498866494,3.49226357
Buy,2024-02-02 11:30:00-05:00,566.2600098,181,0,102493.0618,342.5588379,Buy,103005.761,12,17,,0.498866494,3.49226357,717.4514324,0.7,,0.498866494,3.49226357
Buy Hold,2024-02-02 11:30:00-05:00,566.2600098,181,0,102493.0618,342.5588379,Buy Hold,103005.761,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-02-02 12:30:00-05:00,564.9100952,181,-244.3345337,102248.7272,342.5588379,Buy Hold,102761.4265,12,17,-0.238391292,0.498866494,3.49226357,,,-0.238391292,0.498866494,3.49226357
Buy Hold,2024-02-02 13:30:00-05:00,565.8599854,181,171.9301147,102420.6573,342.5588379,Buy Hold,102933.3566,12,17,0.168148905,0.498866494,3.49226357,,,0.168148905,0.498866494,3.49226357
Buy Hold,2024-02-02 14:30:00-05:00,564.7299805,181,-204.5308838,102216.1265,342.5588379,Buy Hold,102728.8257,12,17,-0.199696906,0.498866494,3.49226357,,,-0.199696906,0.498866494,3.49226357
Buy Hold,2024-02-02 15:30:00-05:00,564.5499878,181,-32.57867432,102183.5478,342.5588379,Buy Hold,102696.2471,12,17,-0.031872343,0.498866494,3.49226357,,,-0.031872343,0.498866494,3.49226357
Buy Hold,2024-02-05 09:30:00-05:00,563.5540161,181,-180.270874,102003.2769,342.5588379,Buy Hold,102515.9762,12,17,-0.176418688,0.498866494,3.49226357,,,-0.176418688,0.498866494,3.49226357
Buy Hold,2024-02-05 10:30:00-05:00,560.0100098,181,-641.4651489,101361.8118,342.5588379,Buy Hold,101874.511,12,17,-0.628867198,0.498866494,3.49226357,,,-0.628867198,0.498866494,3.49226357
Buy Hold,2024-02-05 11:30:00-05:00,563.5200195,90,50645.01001,50716.80176,51622.88062,Buy Hold,102339.6824,12,17,0.626776255,0.498866494,3.49226357,,,-49.96458639,0.498866494,3.49226357
Buy Hold,2024-02-05 12:30:00-05:00,561.1300049,90,-215.1013184,50501.70044,342.5588379,Buy Hold,102124.5811,12,17,100.2581538,0.498866494,3.49226357,,,-0.424122403,0.498866494,3.49226357
Buy Hold,2024-02-05 13:30:00-05:00,565.2249756,45,25066.57654,25435.1239,25599.63687,Buy Hold,51034.76077,12,17,102.5787641,0.498866494,3.49226357,178.0458673,0.7,0.729772186,0.498866494,3.49226357
Buy Hold,2024-02-05 14:30:00-05:00,562.7050171,45,-113.3981323,25321.72577,342.5588379,Buy Hold,50921.36264,12,17,100.2144918,0.498866494,3.49226357,,,99.10833434,0.498866494,3.49226357
Buy Hold,2024-02-05 15:30:00-05:00,561.9249878,45,-35.10131836,25286.62445,342.5588379,Buy Hold,50886.26132,12,17,100.8323282,0.498866494,3.49226357,,,99.7227573,0.498866494,3.49226357
Buy Hold,2024-02-06 09:30:00-05:00,556.7999878,45,-230.625,25055.99945,342.5588379,Buy Hold,50655.63632,12,17,99.27689041,0.498866494,3.49226357,,,98.17591312,0.498866494,3.49226357
Buy Hold,2024-02-06 10:30:00-05:00,559.7349854,45,132.0748901,25188.07434,342.5588379,Buy Hold,50787.71121,12,17,102.1712056,0.498866494,3.49226357,,,101.0542377,0.498866494,3.49226357
Buy Hold,2024-02-06 11:30:00-05:00,557.9699707,45,-79.42565918,25108.64868,342.5588379,Buy Hold,50708.28555,12,17,100.4769466,0.498866494,3.49226357,,,99.36933917,0.498866494,3.49226357
Buy Hold,2024-02-06 12:30:00-05:00,556.9299927,45,-46.79901123,25061.84967,342.5588379,Buy Hold,50661.48654,12,17,100.7362681,0.498866494,3.49226357,,,99.62722796,0.498866494,3.49226357
Buy Hold,2024-02-06 13:30:00-05:00,556.1400146,45,-35.54901123,25026.30066,342.5588379,Buy Hold,50625.93753,12,17,100.8258448,0.498866494,3.49226357,,,99.71630976,0.498866494,3.49226357
Buy Hold,2024-02-06 14:30:00-05:00,556.2349854,45,4.273681641,25030.57434,342.5588379,Buy Hold,50630.21121,12,17,101.1454544,0.498866494,3.49226357,,,100.0341535,0.498866494,3.49226357
Buy Hold,2024-02-06 15:30:00-05:00,556.2000122,45,-1.573791504,25029.00055,342.5588379,Buy Hold,50628.63742,12,17,101.0984663,0.498866494,3.49226357,,,99.98742505,0.498866494,3.49226357
Buy Hold,2024-02-07 09:30:00-05:00,563.4099731,45,324.4482422,25353.44879,342.5588379,Buy Hold,50953.08566,12,17,103.7180928,0.498866494,3.49226357,,,102.5925785,0.498866494,3.49226357
Buy Hold,2024-02-07 10:30:00-05:00,566.586792,45,142.9568481,25496.40564,342.5588379,Buy Hold,51096.04251,12,17,102.2450874,0.498866494,3.49226357,,,101.1277113,0.498866494,3.49226357
Buy Hold,2024-02-07 11:30:00-05:00,566.3099976,45,-12.45574951,25483.94989,342.5588379,Buy Hold,51083.58676,12,17,101.0128624,0.498866494,3.49226357,,,99.90229407,0.498866494,3.49226357
Buy Hold,2024-02-07 12:30:00-05:00,566.1599731,45,-6.751098633,25477.19879,342.5588379,Buy Hold,51076.83566,12,17,101.0578336,0.498866494,3.49226357,,,99.94701686,0.498866494,3.49226357
Buy Hold,2024-02-07 13:30:00-05:00,563.4000854,45,-124.1949463,25353.00385,342.5588379,Buy Hold,50952.64072,12,17,100.1307449,0.498866494,3.49226357,,,99.02505022,0.498866494,3.49226357
Buy Hold,2024-02-07 14:30:00-05:00,563.3198853,45,-3.609008789,25349.39484,342.5588379,Buy Hold,50949.03171,12,17,101.0824829,0.498866494,3.49226357,,,99.97152993,0.498866494,3.49226357
Buy Hold,2024-02-07 15:30:00-05:00,559.4299927,45,-175.045166,25174.34967,342.5588379,Buy Hold,50773.98654,12,17,99.72237864,0.498866494,3.49226357,,,98.61894008,0.498866494,3.49226357
Buy Hold,2024-02-08 09:30:00-05:00,556.7050171,45,-122.6239014,25051.72577,342.5588379,Buy Hold,50651.36264,12,17,100.1315017,0.498866494,3.49226357,,,99.02580283,0.498866494,3.49226357
Sell,2024-02-08 09:30:00-05:00,556.7050171,0,0,0,50476.00056,Sell Hold,50651.36264,12,17,,0.498866494,3.49226357,175.3620804,0.7,,0.498866494,3.49226357
Short Sell,2024-02-08 09:30:00-05:00,556.7050171,182,0,101320.3131,449.2148438,Sell Hold,101769.528,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-02-08 10:30:00-05:00,563.0100098,180,21.48864746,101341.8018,427.7261963,Sell Hold,101791.0166,12,17,0.021208627,0.498866494,3.49226357,,,0.021208627,0.498866494,3.49226357
Short Sell,2024-02-08 11:30:00-05:00,560.1199951,181,39.9173584,101381.7191,409.2974854,Sell Hold,101830.934,12,17,0.039388838,0.498866494,3.49226357,,,0.039388838,0.498866494,3.49226357
Short Sell,2024-02-08 12:30:00-05:00,559.1099854,182,376.2982178,101758.0173,72.91662598,Sell Hold,102207.2322,12,17,0.371169695,0.498866494,3.49226357,,,0.371169695,0.498866494,3.49226357
Short Sell,2024-02-08 13:30:00-05:00,556.5200195,183,85.14624023,101843.1636,364.0686035,Sell Hold,102292.3784,12,17,0.083675215,0.498866494,3.49226357,,,0.083675215,0.498866494,3.49226357
Short Sell,2024-02-08 14:30:00-05:00,558.2868042,183,323.3215942,102166.4852,125.8932495,Sell Hold,102615.7,12,17,0.317470101,0.498866494,3.49226357,,,0.317470101,0.498866494,3.49226357
Short Sell,2024-02-08 15:30:00-05:00,558.5599976,183,49.99438477,102216.4796,399.220459,Sell Hold,102665.6944,12,17,0.048934232,0.498866494,3.49226357,,,0.048934232,0.498866494,3.49226357
Buy,2024-02-09 09:30:00-05:00,560.8878784,183,0,102642.4818,23.21264648,Buy,103091.6966,12,17,,0.498866494,3.49226357,718.4973723,0.7,,0.498866494,3.49226357
Buy Hold,2024-02-09 09:30:00-05:00,560.8878784,183,0,102642.4818,23.21264648,Buy Hold,103091.6966,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-02-09 10:30:00-05:00,561.3200073,183,79.07958984,102721.5613,23.21264648,Buy Hold,103170.7762,12,17,0.077043724,0.498866494,3.49226357,,,0.077043724,0.498866494,3.49226357
Buy Hold,2024-02-09 11:30:00-05:00,561.4500122,183,23.79089355,102745.3522,23.21264648,Buy Hold,103194.5671,12,17,0.023160565,0.498866494,3.49226357,,,0.023160565,0.498866494,3.49226357
Buy Hold,2024-02-09 12:30:00-05:00,563.2399902,183,327.565979,103072.9182,23.21264648,Buy Hold,103522.1331,12,17,0.318813427,0.498866494,3.49226357,,,0.318813427,0.498866494,3.49226357
Buy Hold,2024-02-09 13:30:00-05:00,562.5,183,-135.4182129,102937.5,23.21264648,Buy Hold,103386.7148,12,17,-0.131380983,0.498866494,3.49226357,,,-0.131380983,0.498866494,3.49226357
Buy Hold,2024-02-09 14:30:00-05:00,561.1350098,183,-249.7932129,102687.7068,23.21264648,Buy Hold,103136.9216,12,17,-0.242664931,0.498866494,3.49226357,,,-0.242664931,0.498866494,3.49226357
Buy Hold,2024-02-09 15:30:00-05:00,561.2800293,183,26.53857422,102714.2454,23.21264648,Buy Hold,103163.4602,12,17,0.025843964,0.498866494,3.49226357,,,0.025843964,0.498866494,3.49226357
Buy Hold,2024-02-12 09:30:00-05:00,563.2376099,183,358.2372437,103072.4826,23.21264648,Buy Hold,103521.6974,12,17,0.34877075,0.498866494,3.49226357,,,0.34877075,0.498866494,3.49226357
Sell,2024-02-12 09:30:00-05:00,563.2376099,0,0,0,102800.1901,Sell Hold,103521.6974,12,17,,0.498866494,3.49226357,721.5073782,0.7,,0.498866494,3.49226357
Short Sell,2024-02-12 09:30:00-05:00,563.2376099,183,0,103072.4826,90.9776001,Sell Hold,103163.4602,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-02-12 10:30:00-05:00,566.5650024,182,42.34783936,103114.8304,48.62976074,Sell Hold,103205.808,12,17,0.041085495,0.498866494,3.49226357,,,0.041085495,0.498866494,3.49226357
Short Sell,2024-02-12 11:30:00-05:00,564.7550049,182,-329.4195557,102785.4109,420.3971558,Sell Hold,102876.3885,12,17,-0.319468649,0.498866494,3.49226357,,,-0.319468649,0.498866494,3.49226357
Short Sell,2024-02-12 12:30:00-05:00,561.9099731,183,44.11419678,102829.5251,46.86340332,Sell Hold,102920.5027,12,17,0.042918734,0.498866494,3.49226357,,,0.042918734,0.498866494,3.49226357
Short Sell,2024-02-12 13:30:00-05:00,559.4899902,183,-442.8568726,102386.6682,533.8344727,Sell Hold,102477.6458,12,17,-0.430670931,0.498866494,3.49226357,,,-0.430670931,0.498866494,3.49226357
Short Sell,2024-02-12 14:30:00-05:00,559.5391235,183,8.991394043,102395.6596,81.98620605,Sell Hold,102486.6372,12,17,0.008781802,0.498866494,3.49226357,,,0.008781802,0.498866494,3.49226357
Short Sell,2024-02-12 15:30:00-05:00,558.0700073,183,-268.8482666,102126.8113,359.8258667,Sell Hold,102217.7889,12,17,-0.262558264,0.498866494,3.49226357,,,-0.262558264,0.498866494,3.49226357
Short Sell,2024-02-13 09:30:00-05:00,556.7199707,183,-247.0567017,101879.7546,338.0343018,Sell Hold,101970.7322,12,17,-0.241911696,0.498866494,3.49226357,,,-0.241911696,0.498866494,3.49226357
Buy,2024-02-13 10:30:00-05:00,556.0100098,183,0,101749.8318,220.9004517,Buy,101840.8094,12,17,,0.498866494,3.49226357,712.2488225,0.7,,0.498866494,3.49226357
Buy Hold,2024-02-13 10:30:00-05:00,556.0100098,183,0,101749.8318,220.9004517,Buy Hold,101840.8094,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-02-13 11:30:00-05:00,556.6199951,183,111.6273193,101861.4591,220.9004517,Buy Hold,101952.4367,12,17,0.109707621,0.498866494,3.49226357,,,0.109707621,0.498866494,3.49226357
Buy Hold,2024-02-13 12:30:00-05:00,557.9899902,183,250.7091064,102112.1682,220.9004517,Buy Hold,102203.1458,12,17,0.246127543,0.498866494,3.49226357,,,0.246127543,0.498866494,3.49226357
Buy Hold,2024-02-13 13:30:00-05:00,554.4000244,183,-656.9637451,101455.2045,220.9004517,Buy Hold,101546.1821,12,17,-0.643374592,0.498866494,3.49226357,,,-0.643374592,0.498866494,3.49226357
Buy Hold,2024-02-13 14:30:00-05:00,551.3363037,183,-560.6608887,100894.5436,220.9004517,Buy Hold,100985.5212,12,17,-0.55261915,0.498866494,3.49226357,,,-0.55261915,0.498866494,3.49226357
Buy Hold,2024-02-13 15:30:00-05:00,554.7199707,91,50415.02625,50479.51733,51255.13776,Buy Hold,101734.6551,12,17,0.613721057,0.498866494,3.49226357,,,-49.96804035,0.498866494,3.49226357
Buy Hold,2024-02-14 09:30:00-05:00,571.9450073,45,24741.992,25737.52533,77384.44542,Buy Hold,103121.9707,12,17,107.3433778,0.498866494,3.49226357,180.1626773,0.7,3.105176942,0.498866494,3.49226357
Buy Hold,2024-02-14 10:30:00-05:00,571.1199951,45,-37.12554932,25700.39978,220.9004517,Buy Hold,103084.8452,12,17,100.8088224,0.498866494,3.49226357,,,101.9305232,0.498866494,3.49226357
Buy Hold,2024-02-14 11:30:00-05:00,570.8699951,45,-11.25,25689.14978,220.9004517,Buy Hold,103073.5952,12,17,101.0108728,0.498866494,3.49226357,,,102.1337022,0.498866494,3.49226357
Buy Hold,2024-02-14 12:30:00-05:00,573.3599854,45,112.0495605,25801.19934,220.9004517,Buy Hold,103185.6448,12,17,101.9760435,0.498866494,3.49226357,,,103.1042643,0.498866494,3.49226357
Buy Hold,2024-02-14 13:30:00-05:00,575.0800171,45,77.40142822,25878.60077,220.9004517,Buy Hold,103263.0462,12,17,101.7021809,0.498866494,3.49226357,,,102.8288719,0.498866494,3.49226357
Sell,2024-02-14 13:30:00-05:00,575.0800171,0,0,0,103081.896,Sell Hold,103263.0462,12,17,,0.498866494,3.49226357,181.1502054,0.7,,0.498866494,3.49226357
Short Sell,2024-02-14 13:30:00-05:00,575.0800171,182,0,104664.5631,351.2918091,Sell Hold,105015.8549,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-02-14 14:30:00-05:00,576.5300293,182,263.9022217,104928.4653,87.3895874,Sell Hold,105279.7571,12,17,0.252140948,0.498866494,3.49226357,,,0.252140948,0.498866494,3.49226357
Short Sell,2024-02-14 15:30:00-05:00,578.9799805,181,-133.0888672,104795.3765,484.3806763,Sell Hold,105146.6683,12,17,-0.126837714,0.498866494,3.49226357,,,-0.126837714,0.498866494,3.49226357
Short Sell,2024-02-15 09:30:00-05:00,581.0900269,180,-199.1716309,104596.2048,550.4634399,Sell Hold,104947.4966,12,17,-0.190057651,0.498866494,3.49226357,,,-0.190057651,0.498866494,3.49226357
Short Sell,2024-02-15 10:30:00-05:00,583.869873,179,-83.49755859,104512.7073,434.7893677,Sell Hold,104863.9991,12,17,-0.079828478,0.498866494,3.49226357,,,-0.079828478,0.498866494,3.49226357
Short Sell,2024-02-15 11:30:00-05:00,587.539978,178,69.40881348,104582.1161,281.8829956,Sell Hold,104933.4079,12,17,0.066411841,0.498866494,3.49226357,,,0.066411841,0.498866494,3.49226357
Short Sell,2024-02-15 12:30:00-05:00,592.1928101,177,236.0112915,104818.1274,115.2805176,Sell Hold,105169.4192,12,17,0.225670794,0.498866494,3.49226357,,,0.225670794,0.498866494,3.49226357
Short Sell,2024-02-15 13:30:00-05:00,591.1500244,177,-184.5730591,104633.5543,535.8648682,Sell Hold,104984.8461,12,17,-0.176088873,0.498866494,3.49226357,,,-0.176088873,0.498866494,3.49226357
Short Sell,2024-02-15 14:30:00-05:00,591.3599854,177,37.16308594,104670.7174,314.1287231,Sell Hold,105022.0092,12,17,0.035517369,0.498866494,3.49226357,,,0.035517369,0.498866494,3.49226357
Short Sell,2024-02-15 15:30:00-05:00,593.7399902,176,-172.479126,104498.2383,523.7709351,Sell Hold,104849.5301,12,17,-0.164782597,0.498866494,3.49226357,,,-0.164782597,0.498866494,3.49226357
Short Sell,2024-02-16 09:30:00-05:00,583.1099854,179,-121.5509033,104376.6874,472.8427124,Sell Hold,104727.9792,12,17,-0.116318615,0.498866494,3.49226357,,,-0.116318615,0.498866494,3.49226357
Short Sell,2024-02-16 10:30:00-05:00,585.4099731,178,-173.7121582,104202.9752,525.0039673,Sell Hold,104554.267,12,17,-0.16642812,0.498866494,3.49226357,,,-0.16642812,0.498866494,3.49226357
Short Sell,2024-02-16 11:30:00-05:00,588.9799805,177,46.48132324,104249.4565,304.8104858,Sell Hold,104600.7484,12,17,0.044606522,0.498866494,3.49226357,,,0.044606522,0.498866494,3.49226357
Short Sell,2024-02-16 12:30:00-05:00,589.0300293,177,8.858642578,104258.3152,342.4331665,Sell Hold,104609.607,12,17,0.008497543,0.498866494,3.49226357,,,0.008497543,0.498866494,3.49226357
Short Sell,2024-02-16 13:30:00-05:00,589.7349854,177,124.7772217,104383.0924,226.5145874,Sell Hold,104734.3842,12,17,0.119680835,0.498866494,3.49226357,,,0.119680835,0.498866494,3.49226357
Short Sell,2024-02-16 14:30:00-05:00,585.0300293,179,337.2828369,104720.3752,14.00897217,Sell Hold,105071.6671,12,17,0.323120181,0.498866494,3.49226357,,,0.323120181,0.498866494,3.49226357
Short Sell,2024-02-16 15:30:00-05:00,583.9699707,179,-189.7504883,104530.6248,541.0422974,Sell Hold,104881.9166,12,17,-0.181197296,0.498866494,3.49226357,,,-0.181197296,0.498866494,3.49226357
Short Sell,2024-02-20 09:30:00-05:00,572.7626953,183,284.9484863,104815.5732,66.34332275,Sell Hold,105166.8651,12,17,0.27259809,0.498866494,3.49226357,,,0.27259809,0.498866494,3.49226357
Short Sell,2024-02-20 10:30:00-05:00,575.9500122,182,7.328979492,104822.9022,343.9628296,Sell Hold,105174.194,12,17,0.006992262,0.498866494,3.49226357,,,0.006992262,0.498866494,3.49226357
Buy,2024-02-20 11:30:00-05:00,572.2000122,183,0,104712.6022,461.5917969,Buy,105063.894,12,17,,0.498866494,3.49226357,732.9882156,0.7,,0.498866494,3.49226357
Buy Hold,2024-02-20 11:30:00-05:00,572.2000122,183,0,104712.6022,461.5917969,Buy Hold,105063.894,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-02-20 12:30:00-05:00,570.8699951,183,-243.3931274,104469.2091,461.5917969,Buy Hold,104820.5009,12,17,-0.232439193,0.498866494,3.49226357,,,-0.232439193,0.498866494,3.49226357
Buy Hold,2024-02-20 13:30:00-05:00,572.2399902,183,250.7091064,104719.9182,461.5917969,Buy Hold,105071.21,12,17,0.239983732,0.498866494,3.49226357,,,0.239983732,0.498866494,3.49226357
Buy Hold,2024-02-20 14:30:00-05:00,574.3499756,183,386.1273193,105106.0455,461.5917969,Buy Hold,105457.3373,12,17,0.368723855,0.498866494,3.49226357,,,0.368723855,0.498866494,3.49226357
Buy Hold,2024-02-20 15:30:00-05:00,575.2299805,183,161.0408936,105267.0864,461.5917969,Buy Hold,105618.3782,12,17,0.153217536,0.498866494,3.49226357,,,0.153217536,0.498866494,3.49226357
Buy Hold,2024-02-21 09:30:00-05:00,573.0949707,183,-390.7067871,104876.3796,461.5917969,Buy Hold,105227.6714,12,17,-0.371157596,0.498866494,3.49226357,,,-0.371157596,0.498866494,3.49226357
Buy Hold,2024-02-21 10:30:00-05:00,574.0300293,183,171.1157227,105047.4954,461.5917969,Buy Hold,105398.7872,12,17,0.163159449,0.498866494,3.49226357,,,0.163159449,0.498866494,3.49226357
Buy Hold,2024-02-21 11:30:00-05:00,571.1599731,183,-525.2202759,104522.2751,461.5917969,Buy Hold,104873.5669,12,17,-0.499983626,0.498866494,3.49226357,,,-0.499983626,0.498866494,3.49226357
Buy Hold,2024-02-21 12:30:00-05:00,572.1199951,183,175.684021,104697.9591,461.5917969,Buy Hold,105049.2509,12,17,0.168082852,0.498866494,3.49226357,,,0.168082852,0.498866494,3.49226357
Buy Hold,2024-02-21 13:30:00-05:00,570.5300293,183,-290.9637451,104406.9954,461.5917969,Buy Hold,104758.2872,12,17,-0.277907753,0.498866494,3.49226357,,,-0.277907753,0.498866494,3.49226357
Buy Hold,2024-02-21 14:30:00-05:00,570.2299805,183,-54.90893555,104352.0864,461.5917969,Buy Hold,104703.3782,12,17,-0.052591242,0.498866494,3.49226357,,,-0.052591242,0.498866494,3.49226357
Buy Hold,2024-02-21 15:30:00-05:00,573.4099731,91,52171.77887,52180.30756,53215.30933,Buy Hold,105395.6169,12,17,0.557668447,0.498866494,3.49226357,,,-49.9959135,0.498866494,3.49226357
Buy Hold,2024-02-22 09:30:00-05:00,582.5050049,45,25967.58234,26212.72522,79827.05047,Buy Hold,106039.7757,12,17,104.2885925,0.498866494,3.49226357,183.4890765,0.7,1.58613072,0.498866494,3.49226357
Buy Hold,2024-02-22 10:30:00-05:00,586.2700195,45,169.4256592,26382.15088,461.5917969,Buy Hold,106209.2014,12,17,102.3987016,0.498866494,3.49226357,,,103.5292833,0.498866494,3.49226357
Buy Hold,2024-02-22 11:30:00-05:00,586.5200195,45,11.25,26393.40088,461.5917969,Buy Hold,106220.4514,12,17,101.1846546,0.498866494,3.49226357,,,102.3084548,0.498866494,3.49226357
Sell,2024-02-22 11:30:00-05:00,586.5200195,0,0,0,106035.6975,Sell Hold,106220.4514,12,17,,0.498866494,3.49226357,184.7538062,0.7,,0.498866494,3.49226357
Short Sell,2024-02-22 11:30:00-05:00,586.5200195,183,0,107333.1636,305.5418091,Sell Hold,107638.7054,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Short Sell,2024-02-22 12:30:00-05:00,588.2600098,182,-269.8417969,107063.3218,575.383606,Sell Hold,107368.8636,12,17,-0.251405798,0.498866494,3.49226357,,,-0.251405798,0.498866494,3.49226357
Short Sell,2024-02-22 13:30:00-05:00,590.1599731,181,-244.3666382,106818.9551,549.9084473,Sell Hold,107124.4969,12,17,-0.228244962,0.498866494,3.49226357,,,-0.228244962,0.498866494,3.49226357
Short Sell,2024-02-22 14:30:00-05:00,588.0300293,182,202.5101929,107021.4653,103.0316162,Sell Hold,107327.0071,12,17,0.189582638,0.498866494,3.49226357,,,0.189582638,0.498866494,3.49226357
Short Sell,2024-02-22 15:30:00-05:00,588.25,182,40.03466797,107061.5,265.5071411,Sell Hold,107367.0418,12,17,0.037408073,0.498866494,3.49226357,,,0.037408073,0.498866494,3.49226357
Short Sell,2024-02-23 09:30:00-05:00,583.4899902,184,300.6582031,107362.1582,4.883605957,Sell Hold,107667.7,12,17,0.280827565,0.498866494,3.49226357,,,0.280827565,0.498866494,3.49226357
Short Sell,2024-02-23 10:30:00-05:00,582.0750122,184,-260.355957,107101.8022,565.8977661,Sell Hold,107407.3441,12,17,-0.242502537,0.498866494,3.49226357,,,-0.242502537,0.498866494,3.49226357
Short Sell,2024-02-23 11:30:00-05:00,583.6799927,184,295.3164063,107397.1187,10.22540283,Sell Hold,107702.6605,12,17,0.275734301,0.498866494,3.49226357,,,0.275734301,0.498866494,3.49226357
Short Sell,2024-02-23 12:30:00-05:00,585.460022,183,-257.9346313,107139.184,563.4764404,Sell Hold,107444.7258,12,17,-0.240169042,0.498866494,3.49226357,,,-0.240169042,0.498866494,3.49226357
Short Sell,2024-02-23 13:30:00-05:00,583.7700195,184,274.4995728,107413.6836,31.04223633,Sell Hold,107719.2254,12,17,0.256208385,0.498866494,3.49226357,,,0.256208385,0.498866494,3.49226357
Short Sell,2024-02-23 14:30:00-05:00,582.2700195,184,-276,107137.6836,581.5418091,Sell Hold,107443.2254,12,17,-0.256950503,0.498866494,3.49226357,,,-0.256950503,0.498866494,3.49226357
Short Sell,2024-02-23 15:30:00-05:00,583.4199829,184,211.5932617,107349.2769,93.94854736,Sell Hold,107654.8187,12,17,0.197496581,0.498866494,3.49226357,,,0.197496581,0.498866494,3.49226357
Short Sell,2024-02-26 09:30:00-05:00,588.3499756,182,-269.5812988,107079.6956,575.1231079,Sell Hold,107385.2374,12,17,-0.251125398,0.498866494,3.49226357,,,-0.251125398,0.498866494,3.49226357
Short Sell,2024-02-26 10:30:00-05:00,587.6749878,182,-122.8477783,106956.8478,428.3895874,Sell Hold,107262.3896,12,17,-0.114725558,0.498866494,3.49226357,,,-0.114725558,0.498866494,3.49226357
Buy,2024-02-26 11:30:00-05:00,589.1900024,182,0,107232.5804,29.80914307,Buy,107538.1223,12,17,,0.498866494,3.49226357,750.6280631,0.7,,0.498866494,3.49226357
Buy Hold,2024-02-26 11:30:00-05:00,589.1900024,182,0,107232.5804,29.80914307,Buy Hold,107538.1223,12,17,0,0.498866494,3.49226357,,,0,0.498866494,3.49226357
Buy Hold,2024-02-26 12:30:00-05:00,587.2000122,182,-362.1782227,106870.4022,29.80914307,Buy Hold,107175.944,12,17,-0.33775017,0.498866494,3.49226357,,,-0.33775017,0.498866494,3.49226357
Buy Hold,2024-02-26 13:30:00-05:00,587.8499756,182,118.293335,106988.6956,29.80914307,Buy Hold,107294.2374,12,17,0.110688584,0.498866494,3.49226357,,,0.110688584,0.498866494,3.49226357
