Signal,Start Date,Start Close Price,End Date,End Close Price,Start Total Cash,End Total Cash,Total Cash Difference,% Difference,Remark
Sell - Buy,2024-04-12 13:15:00+05:30,1487.8499755859375,2024-04-15 09:15:00+05:30,1475.3499755859375,28188.21240234375,29400.76281738281,1212.5504150390589,4.301622244545878,Positive
Buy - Sell,2024-04-15 09:15:00+05:30,1475.3499755859375,2024-04-19 14:15:00+05:30,1411.25,29400.76281738281,27038.713256835938,-2362.0495605468714,-8.033973727886886,Negative
Sell - Buy,2024-04-19 14:15:00+05:30,1411.25,2024-04-19 15:15:00+05:30,1411.25,27038.713256835938,28218.963745117188,1180.25048828125,4.365039405056965,Positive
Buy - Sell,2024-04-19 15:15:00+05:30,1411.25,2024-04-22 15:15:00+05:30,1434.8499755859375,28218.963745117188,28518.863525390625,299.8997802734375,1.0627597206695092,Positive
Sell - Buy,2024-04-22 15:15:00+05:30,1434.8499755859375,2024-04-25 09:15:00+05:30,1436.199951171875,28518.863525390625,28636.01281738281,117.14929199218386,0.410778262211903,Positive
Buy - Sell,2024-04-25 09:15:00+05:30,1436.199951171875,2024-04-26 10:15:00+05:30,1438.550048828125,28636.01281738281,28678.2646484375,42.25183105469114,0.14754788428172225,Positive
Sell - Buy,2024-04-26 10:15:00+05:30,1438.550048828125,2024-04-29 11:15:00+05:30,1435.25,28678.2646484375,30069.36328125,1391.0986328125,4.850707146564715,Positive
Buy - Sell,2024-04-29 11:15:00+05:30,1435.25,2024-04-30 13:15:00+05:30,1431.5999755859375,30069.36328125,29996.36279296875,-73.00048828125,-0.24277364172446597,Negative
Sell - Buy,2024-04-30 13:15:00+05:30,1431.5999755859375,2024-04-30 14:15:00+05:30,1419.449951171875,29996.36279296875,31168.813232421875,1172.450439453125,3.908642016184547,Positive
Buy - Sell,2024-04-30 14:15:00+05:30,1419.449951171875,2024-05-06 12:15:00+05:30,1430.949951171875,31168.813232421875,30257.514038085938,-911.2991943359375,-2.923753264330263,Negative
Sell - Buy,2024-05-06 12:15:00+05:30,1430.949951171875,2024-05-08 11:15:00+05:30,1435.0,30257.514038085938,22989.164306640625,-7268.3497314453125,-24.02163549291078,Negative
Buy - Sell,2024-05-08 11:15:00+05:30,1435.0,2024-05-08 13:15:00+05:30,1432.0,22989.164306640625,22941.164306640625,-48.0,-0.20879401860699554,Negative
Sell - Buy,2024-05-08 13:15:00+05:30,1432.0,2024-05-09 14:15:00+05:30,1439.5,22941.164306640625,21696.064697265625,-1245.099609375,-5.427360149347735,Negative
Buy - Sell,2024-05-09 14:15:00+05:30,1439.5,2024-05-10 14:15:00+05:30,1425.0,21696.064697265625,21478.564697265625,-217.5,-1.0024859486495343,Negative
Sell - Buy,2024-05-10 14:15:00+05:30,1425.0,2024-05-13 09:15:00+05:30,1415.0,21478.564697265625,21278.31506347656,-200.24963378906614,-0.9323231631700202,Negative
Buy - Sell,2024-05-13 09:15:00+05:30,1415.0,2024-05-14 14:15:00+05:30,1425.0,21278.31506347656,21428.31506347656,150.0,0.704943034974933,Positive
Sell - Buy,2024-05-14 14:15:00+05:30,1425.0,2024-05-21 12:15:00+05:30,1439.9000244140625,21428.31506347656,18860.515747070312,-2567.7993164062464,-11.98320684010721,Negative
Buy - Sell,2024-05-21 12:15:00+05:30,1439.9000244140625,2024-05-22 14:15:00+05:30,1455.050048828125,18860.515747070312,18945.81555175781,85.29980468749636,0.45226655427355617,Positive
Sell - Buy,2024-05-22 14:15:00+05:30,1455.050048828125,2024-05-27 11:15:00+05:30,1477.4000244140625,18945.81555175781,19370.115112304688,424.29956054687864,2.239542337925441,Positive
Buy - Sell,2024-05-27 11:15:00+05:30,1477.4000244140625,2024-05-28 09:15:00+05:30,1469.9000244140625,19370.115112304688,19272.615112304688,-97.5,-0.5033527133664994,Negative
Sell - Buy,2024-05-28 09:15:00+05:30,1469.9000244140625,2024-05-29 10:15:00+05:30,1455.75,19272.615112304688,19102.964477539062,-169.650634765625,-0.8802678504035023,Negative
Buy - Sell,2024-05-29 10:15:00+05:30,1455.75,2024-06-05 13:15:00+05:30,1426.300048828125,19102.964477539062,18814.965087890625,-287.9993896484375,-1.5076162131121702,Negative
Sell - Buy,2024-06-05 13:15:00+05:30,1426.300048828125,2024-06-11 10:15:00+05:30,1504.25,18814.965087890625,18263.66320800781,-551.3018798828161,-2.930124384007685,Negative
Buy - Sell,2024-06-11 10:15:00+05:30,1504.25,2024-06-14 12:15:00+05:30,1489.9000244140625,18263.66320800781,18088.163940429688,-175.49926757812136,-0.960920411088027,Negative
Sell - Buy,2024-06-14 12:15:00+05:30,1489.9000244140625,2024-06-18 10:15:00+05:30,1500.25,18088.163940429688,18230.66320800781,142.49926757812136,0.7878039365820578,Positive
Buy - Sell,2024-06-18 10:15:00+05:30,1500.25,2024-06-18 13:15:00+05:30,1500.0999755859375,18230.66320800781,18228.862915039062,-1.800292968746362,-0.009875082152554846,Negative
Sell - Buy,2024-06-18 13:15:00+05:30,1500.0999755859375,2024-06-25 09:15:00+05:30,1525.4000244140625,18228.862915039062,17007.0634765625,-1221.7994384765625,-6.702554318232111,Negative
Buy - Sell,2024-06-25 09:15:00+05:30,1525.4000244140625,2024-06-25 15:15:00+05:30,1540.199951171875,17007.0634765625,17138.96240234375,131.89892578125,0.775553792475817,Positive
Sell - Buy,2024-06-25 15:15:00+05:30,1540.199951171875,2024-07-08 11:15:00+05:30,1657.8499755859375,17138.96240234375,16845.213500976562,-293.7489013671875,-1.7139246499952492,Negative
Buy - Sell,2024-07-08 11:15:00+05:30,1657.8499755859375,2024-07-08 13:15:00+05:30,1652.0,16845.213500976562,16786.713745117188,-58.499755859375,-0.347278209658688,Negative
Sell - Buy,2024-07-08 13:15:00+05:30,1652.0,2024-07-10 12:15:00+05:30,1646.5999755859375,16786.713745117188,16799.713012695312,12.999267578125,0.07743783432243338,Positive
Buy - Sell,2024-07-10 12:15:00+05:30,1646.5999755859375,2024-07-12 09:15:00+05:30,1688.0,16799.713012695312,16999.713623046875,200.0006103515625,1.1905001603326484,Positive
Sell - Buy,2024-07-12 09:15:00+05:30,1688.0,2024-07-23 11:15:00+05:30,1809.5999755859373,16999.713623046875,28805.712890625,11805.999267578125,69.44822441933657,Positive
Buy - Sell,2024-07-23 11:15:00+05:30,1809.5999755859373,2024-07-23 12:15:00+05:30,1805.4000244140625,28805.712890625,28742.713623046875,-62.999267578125,-0.2187040737972102,Negative
Sell - Buy,2024-07-23 12:15:00+05:30,1805.4000244140625,2024-07-25 15:15:00+05:30,1826.3499755859373,28742.713623046875,32772.662109375,4029.948486328125,14.020765537937157,Positive
Buy - Sell,2024-07-25 15:15:00+05:30,1826.3499755859373,2024-07-26 10:15:00+05:30,1864.800048828125,32772.662109375,33480.41394042968,707.7518310546802,2.159579922719246,Positive
Sell - Buy,2024-07-26 10:15:00+05:30,1864.800048828125,2024-07-30 12:15:00+05:30,1865.5999755859373,33480.41394042968,28036.01086425781,-5444.403076171871,-16.261456880010126,Negative
