Signal,Date,Close Price,Profit/Loss,Investment,Shares Bought,Percentage Change,Hold Status,SMA1,SMA2
Hold,2024-05-14,3901.199951171875,,130332.16469731975,0.0,-1.180406734887267,No Hold,10,50
Hold,2024-05-15,3880.39990234375,,130332.16469731975,0.0,-0.5331705395381466,No Hold,10,50
Hold,2024-05-16,3900.949951171875,,130332.16469731975,0.0,0.5295858505643408,No Hold,10,50
Hold,2024-05-17,3834.10009765625,,130332.16469731975,0.0,-1.7136813943368536,No Hold,10,50
Hold,2024-05-21,3820.199951171875,,130332.16469731975,0.0,-0.36253999974784257,No Hold,10,50
Hold,2024-05-22,3832.0,,130332.16469731975,0.0,0.3088856337089174,No Hold,10,50
Hold,2024-05-23,3893.449951171875,,130332.16469731975,0.0,1.6035999783892225,No Hold,10,50
Hold,2024-05-24,3849.5,,130332.16469731975,0.0,-1.1288176738639382,No Hold,10,50
Hold,2024-05-27,3847.050048828125,,130332.16469731975,0.0,-0.06364336074490193,No Hold,10,50
Hold,2024-05-28,3839.89990234375,,130332.16469731975,0.0,-0.18586050073752103,No Hold,10,50
Hold,2024-05-29,3803.64990234375,,130332.16469731975,0.0,-0.9440350249201596,No Hold,10,50
Hold,2024-05-30,3736.10009765625,,130332.16469731975,0.0,-1.7759206662494582,No Hold,10,50
Hold,2024-05-31,3670.949951171875,,130332.16469731975,0.0,-1.7438008827773466,No Hold,10,50
Hold,2024-06-03,3702.85009765625,,130332.16469731975,0.0,0.868988869602854,No Hold,10,50
Hold,2024-06-04,3715.0,,130332.16469731975,0.0,0.32812298697806813,No Hold,10,50
Hold,2024-06-05,3746.449951171875,,130332.16469731975,0.0,0.8465666533479138,No Hold,10,50
Hold,2024-06-06,3830.39990234375,,130332.16469731975,0.0,2.240786671809556,No Hold,10,50
Hold,2024-06-07,3893.949951171875,,130332.16469731975,0.0,1.659096972857584,No Hold,10,50
Hold,2024-06-10,3858.699951171875,,130332.16469731975,0.0,-0.9052504639766004,No Hold,10,50
Hold,2024-06-11,3852.10009765625,,130332.16469731975,0.0,-0.1710382667514909,No Hold,10,50
Hold,2024-06-12,3831.64990234375,,130332.16469731975,0.0,-0.5308843174906748,No Hold,10,50
Hold,2024-06-13,3878.14990234375,,130332.16469731975,0.0,1.213576427521648,No Hold,10,50
Hold,2024-06-14,3832.050048828125,,130332.16469731975,0.0,-1.1887073650186826,No Hold,10,50
Hold,2024-06-18,3815.10009765625,,130332.16469731975,0.0,-0.4423207149149434,No Hold,10,50
Hold,2024-06-19,3801.699951171875,,130332.16469731975,0.0,-0.3512397090867204,No Hold,10,50
Hold,2024-06-20,3787.25,,130332.16469731975,0.0,-0.38009183674321273,No Hold,10,50
Hold,2024-06-21,3810.75,,130332.16469731975,0.0,0.6205030034985808,No Hold,10,50
Hold,2024-06-24,3816.800048828125,,130332.16469731975,0.0,0.15876268000065602,No Hold,10,50
Hold,2024-06-25,3838.449951171875,,130332.16469731975,0.0,0.5672265265872962,No Hold,10,50
Hold,2024-06-26,3855.85009765625,,130332.16469731975,0.0,0.4533117978798382,No Hold,10,50
Hold,2024-06-27,3934.14990234375,,130332.16469731975,0.0,2.0306755372853824,No Hold,10,50
Hold,2024-06-28,3904.14990234375,,130332.16469731975,0.0,-0.7625535565415963,No Hold,10,50
