Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Charge,% Diff,High Avg %,Low Avg %
Buy Hold,2023-10-23 14:15:00+05:30,1406.699951,46,-462.3022461,64708.19775,82.55883789,Buy Hold,64979.36108,12,17,,-0.709373484,0.366211997,23.23599605
Buy Hold,2023-10-23 15:15:00+05:30,1409,46,105.8022461,64814,82.55883789,Buy Hold,65085.16333,12,17,,0.163506711,0.366211997,23.23599605
Buy Hold,2023-10-25 09:15:00+05:30,1387.050049,46,-1009.697754,63804.30225,82.55883789,Buy Hold,64075.46558,12,17,,-1.557838976,0.366211997,23.23599605
Buy Hold,2023-10-25 10:15:00+05:30,1380.699951,46,-292.1044922,63512.19775,82.55883789,Buy Hold,63783.36108,12,17,,-0.45781316,0.366211997,23.23599605
Buy Hold,2023-10-25 11:15:00+05:30,1373.599976,46,-326.598877,63185.59888,82.55883789,Buy Hold,63456.76221,12,17,,-0.514230161,0.366211997,23.23599605
Buy Hold,2023-10-25 12:15:00+05:30,1368,46,-257.598877,62928,82.55883789,Buy Hold,63199.16333,12,17,,-0.407686057,0.366211997,23.23599605
Buy Hold,2023-10-25 13:15:00+05:30,1376.25,23,31274.25,31653.75,31514.73259,Buy Hold,63168.48259,12,17,221.57625,0.603070175,0.366211997,23.23599605
Buy Hold,2023-10-25 14:15:00+05:30,1370.599976,23,-129.9505615,31523.79944,82.55883789,Buy Hold,63038.53203,12,17,,99.1789247,0.366211997,23.23599605
Buy Hold,2023-10-25 15:15:00+05:30,1372,23,32.20056152,31556,82.55883789,Buy Hold,63070.73259,12,17,,100.2042937,0.366211997,23.23599605
Buy Hold,2023-10-26 09:15:00+05:30,1366.5,23,-126.5,31429.5,82.55883789,Buy Hold,62944.23259,12,17,,99.19825073,0.366211997,23.23599605
Buy Hold,2023-10-26 10:15:00+05:30,1359.25,23,-166.75,31262.75,82.55883789,Buy Hold,62777.48259,12,17,,98.93889499,0.366211997,23.23599605
Buy Hold,2023-10-26 11:15:00+05:30,1366.800049,23,173.651123,31436.40112,82.55883789,Buy Hold,62951.13371,12,17,,101.1109139,0.366211997,23.23599605
Buy Hold,2023-10-26 12:15:00+05:30,1368,23,27.59887695,31464,82.55883789,Buy Hold,62978.73259,12,17,,100.1755855,0.366211997,23.23599605
Buy Hold,2023-10-26 13:15:00+05:30,1359.599976,23,-193.2005615,31270.79944,82.55883789,Buy Hold,62785.53203,12,17,,98.77192626,0.366211997,23.23599605
Buy Hold,2023-10-26 14:15:00+05:30,1360,23,9.200561523,31280,82.55883789,Buy Hold,62794.73259,12,17,,100.0588444,0.366211997,23.23599605
Buy Hold,2023-10-26 15:15:00+05:30,1360,23,0,31280,82.55883789,Buy Hold,62794.73259,12,17,,100,0.366211997,23.23599605
Buy Hold,2023-10-27 09:15:00+05:30,1379.25,23,442.75,31722.75,82.55883789,Buy Hold,63237.48259,12,17,,102.8308824,0.366211997,23.23599605
Buy Hold,2023-10-27 10:15:00+05:30,1380.599976,23,31.04943848,31753.79944,82.55883789,Buy Hold,63268.53203,12,17,,100.195755,0.366211997,23.23599605
Buy Hold,2023-10-27 11:15:00+05:30,1383.199951,23,59.79943848,31813.59888,82.55883789,Buy Hold,63328.33146,12,17,,100.3766443,0.366211997,23.23599605
Buy Hold,2023-10-27 12:15:00+05:30,1382,23,-27.59887695,31786,82.55883789,Buy Hold,63300.73259,12,17,,99.82649635,0.366211997,23.23599605
Buy Hold,2023-10-27 13:15:00+05:30,1382,23,0,31786,82.55883789,Buy Hold,63300.73259,12,17,,100,0.366211997,23.23599605
Buy Hold,2023-10-27 14:15:00+05:30,1380.050049,23,-44.84887695,31741.15112,82.55883789,Buy Hold,63255.88371,12,17,,99.71780736,0.366211997,23.23599605
Sell,2023-10-27 14:15:00+05:30,1380.050049,0,0,0,63033.69565,Sell Hold,63255.88371,12,17,222.1880579,,0.366211997,23.23599605
Short Sell,2023-10-27 14:15:00+05:30,1380.050049,46,0,63482.30225,360.861084,Sell Hold,63843.16333,12,17,,0,0.366211997,23.23599605
Short Sell,2023-10-27 15:15:00+05:30,1381.050049,46,46,63528.30225,314.861084,Sell Hold,63889.16333,12,17,,0.07246114,0.366211997,23.23599605
Short Sell,2023-10-30 09:15:00+05:30,1373.650024,46,-340.401123,63187.90112,701.262207,Sell Hold,63548.76221,12,17,,-0.535825941,0.366211997,23.23599605
Short Sell,2023-10-30 10:15:00+05:30,1375.099976,46,66.69775391,63254.59888,294.1633301,Sell Hold,63615.45996,12,17,,0.105554628,0.366211997,23.23599605
Short Sell,2023-10-30 11:15:00+05:30,1374.800049,46,-13.79663086,63240.80225,374.6577148,Sell Hold,63601.66333,12,17,,-0.021811269,0.366211997,23.23599605
Short Sell,2023-10-30 12:15:00+05:30,1372.599976,46,-101.2033691,63139.59888,462.0644531,Sell Hold,63500.45996,12,17,,-0.160028598,0.366211997,23.23599605
Short Sell,2023-10-30 13:15:00+05:30,1373.449951,46,39.09887695,63178.69775,321.762207,Sell Hold,63539.55884,12,17,,0.061924494,0.366211997,23.23599605
Short Sell,2023-10-30 14:15:00+05:30,1375.449951,46,92,63270.69775,268.861084,Sell Hold,63631.55884,12,17,,0.145618703,0.366211997,23.23599605
Short Sell,2023-10-30 15:15:00+05:30,1380,46,209.3022461,63480,151.5588379,Sell Hold,63840.86108,12,17,,0.330804391,0.366211997,23.23599605
Short Sell,2023-10-31 09:15:00+05:30,1367,46,-598,62882,958.861084,Sell Hold,63242.86108,12,17,,-0.942028986,0.366211997,23.23599605
Buy,2023-10-31 10:15:00+05:30,1364.5,46,0,62767,475.861084,Buy,63127.86108,12,17,439.369,,0.366211997,23.23599605
Buy Hold,2023-10-31 10:15:00+05:30,1364.5,46,0,62767,475.861084,Buy Hold,63127.86108,12,17,,0,0.366211997,23.23599605
Buy Hold,2023-10-31 11:15:00+05:30,1367.449951,46,135.6977539,62902.69775,475.861084,Buy Hold,63263.55884,12,17,,0.21619283,0.366211997,23.23599605
Buy Hold,2023-10-31 12:15:00+05:30,1368.25,46,36.80224609,62939.5,475.861084,Buy Hold,63300.36108,12,17,,0.058506626,0.366211997,23.23599605
Buy Hold,2023-10-31 13:15:00+05:30,1366.75,46,-69,62870.5,475.861084,Buy Hold,63231.36108,12,17,,-0.109629088,0.366211997,23.23599605
Buy Hold,2023-10-31 14:15:00+05:30,1370.949951,46,193.1977539,63063.69775,475.861084,Buy Hold,63424.55884,12,17,,0.307294763,0.366211997,23.23599605
Buy Hold,2023-10-31 15:15:00+05:30,1368.400024,46,-117.2966309,62946.40112,475.861084,Buy Hold,63307.26221,12,17,,-0.185997071,0.366211997,23.23599605
Buy Hold,2023-11-01 09:15:00+05:30,1367.400024,46,-46,62900.40112,475.861084,Buy Hold,63261.26221,12,17,,-0.073078046,0.366211997,23.23599605
Buy Hold,2023-11-01 10:15:00+05:30,1371.300049,46,179.401123,63079.80225,475.861084,Buy Hold,63440.66333,12,17,,0.285214593,0.366211997,23.23599605
Buy Hold,2023-11-01 11:15:00+05:30,1368,46,-151.8022461,62928,475.861084,Buy Hold,63288.86108,12,17,,-0.240651113,0.366211997,23.23599605
Buy Hold,2023-11-01 12:15:00+05:30,1359.25,46,-402.5,62525.5,475.861084,Buy Hold,62886.36108,12,17,,-0.639619883,0.366211997,23.23599605
Buy Hold,2023-11-01 13:15:00+05:30,1360.650024,46,64.40112305,62589.90112,475.861084,Buy Hold,62950.76221,12,17,,0.102999773,0.366211997,23.23599605
Buy Hold,2023-11-01 14:15:00+05:30,1354.25,46,-294.401123,62295.5,475.861084,Buy Hold,62656.36108,12,17,,-0.470365215,0.366211997,23.23599605
Buy Hold,2023-11-01 15:15:00+05:30,1354,46,-11.5,62284,475.861084,Buy Hold,62644.86108,12,17,,-0.018460402,0.366211997,23.23599605
Buy Hold,2023-11-02 09:15:00+05:30,1366.550049,23,30853.34888,31430.65112,31686.49765,Buy Hold,63117.14877,12,17,220.0145579,0.926886915,0.366211997,23.23599605
Buy Hold,2023-11-02 10:15:00+05:30,1365.599976,23,-21.85168457,31408.79944,475.861084,Buy Hold,63095.29709,12,17,,99.86095303,0.366211997,23.23599605
Buy Hold,2023-11-02 11:15:00+05:30,1364.5,23,-25.29943848,31383.5,475.861084,Buy Hold,63069.99765,12,17,,99.83890223,0.366211997,23.23599605
Buy Hold,2023-11-02 12:15:00+05:30,1367.349976,23,65.54943848,31449.04944,475.861084,Buy Hold,63135.54709,12,17,,100.4177319,0.366211997,23.23599605
Buy Hold,2023-11-02 13:15:00+05:30,1369.150024,23,41.40112305,31490.45056,475.861084,Buy Hold,63176.94821,12,17,,100.2632901,0.366211997,23.23599605
Buy Hold,2023-11-02 14:15:00+05:30,1368.949951,23,-4.60168457,31485.84888,475.861084,Buy Hold,63172.34653,12,17,,99.9707741,0.366211997,23.23599605
Buy Hold,2023-11-02 15:15:00+05:30,1370.150024,23,27.60168457,31513.45056,475.861084,Buy Hold,63199.94821,12,17,,100.1753276,0.366211997,23.23599605
Buy Hold,2023-11-03 09:15:00+05:30,1383.300049,23,302.4505615,31815.90112,475.861084,Buy Hold,63502.39877,12,17,,101.9195014,0.366211997,23.23599605
Buy Hold,2023-11-03 10:15:00+05:30,1385.449951,23,49.44775391,31865.34888,475.861084,Buy Hold,63551.84653,12,17,,100.3108367,0.366211997,23.23599605
Sell,2023-11-03 10:15:00+05:30,1385.449951,0,0,0,63328.78908,Sell Hold,63551.84653,12,17,223.0574421,,0.366211997,23.23599605
Short Sell,2023-11-03 10:15:00+05:30,1385.449951,46,0,63730.69775,261.9655762,Sell Hold,63992.66333,12,17,,0,0.366211997,23.23599605
Short Sell,2023-11-03 11:15:00+05:30,1386.050049,46,27.60449219,63758.30225,234.361084,Sell Hold,64020.26782,12,17,,0.043314279,0.366211997,23.23599605
Short Sell,2023-11-03 12:15:00+05:30,1389.550049,46,161,63919.30225,100.9655762,Sell Hold,64181.26782,12,17,,0.252516134,0.366211997,23.23599605
Short Sell,2023-11-03 13:15:00+05:30,1389.349976,46,-9.203369141,63910.09888,271.1689453,Sell Hold,64172.06445,12,17,,-0.014398419,0.366211997,23.23599605
Short Sell,2023-11-03 14:15:00+05:30,1390,46,29.90112305,63940,232.0644531,Sell Hold,64201.96558,12,17,,0.046786226,0.366211997,23.23599605
Short Sell,2023-11-03 15:15:00+05:30,1388,46,-92,63848,353.9655762,Sell Hold,64109.96558,12,17,,-0.143884892,0.366211997,23.23599605
Short Sell,2023-11-06 09:15:00+05:30,1396,45,-1028,62820,1289.965576,Sell Hold,63081.96558,12,17,,-1.610073926,0.366211997,23.23599605
Short Sell,2023-11-06 10:15:00+05:30,1393.599976,45,-108.0010986,62711.9989,369.9666748,Sell Hold,62973.96448,12,17,,-0.17192152,0.366211997,23.23599605
Short Sell,2023-11-06 11:15:00+05:30,1395.25,45,74.25109863,62786.25,187.7144775,Sell Hold,63048.21558,12,17,,0.118400147,0.366211997,23.23599605
Short Sell,2023-11-06 12:15:00+05:30,1394.949951,45,-13.50219727,62772.7478,275.4677734,Sell Hold,63034.71338,12,17,,-0.021505023,0.366211997,23.23599605
Short Sell,2023-11-06 13:15:00+05:30,1394.900024,45,-2.246704102,62770.5011,264.2122803,Sell Hold,63032.46667,12,17,,-0.003579107,0.366211997,23.23599605
Short Sell,2023-11-06 14:15:00+05:30,1404.449951,44,-974.7032471,61795.79785,1236.668823,Sell Hold,62057.76343,12,17,,-1.55280463,0.366211997,23.23599605
Short Sell,2023-11-06 15:15:00+05:30,1403.300049,44,-50.59570313,61745.20215,312.5612793,Sell Hold,62007.16772,12,17,,-0.081875637,0.366211997,23.23599605
Short Sell,2023-11-07 09:15:00+05:30,1398.599976,44,-206.8032227,61538.39893,468.7687988,Sell Hold,61800.3645,12,17,,-0.334930028,0.366211997,23.23599605
Short Sell,2023-11-07 10:15:00+05:30,1400.449951,44,81.39892578,61619.79785,180.5666504,Sell Hold,61881.76343,12,17,,0.132273389,0.366211997,23.23599605
Short Sell,2023-11-07 11:15:00+05:30,1399.199951,44,-55,61564.79785,316.9655762,Sell Hold,61826.76343,12,17,,-0.089257028,0.366211997,23.23599605
Short Sell,2023-11-07 12:15:00+05:30,1402.900024,44,162.8032227,61727.60107,99.16235352,Sell Hold,61989.56665,12,17,,0.264442065,0.366211997,23.23599605
Short Sell,2023-11-07 13:15:00+05:30,1405.050049,44,94.60107422,61822.20215,167.364502,Sell Hold,62084.16772,12,17,,0.153255712,0.366211997,23.23599605
Short Sell,2023-11-07 14:15:00+05:30,1403.849976,44,-52.80322266,61769.39893,314.7687988,Sell Hold,62031.3645,12,17,,-0.085411423,0.366211997,23.23599605
Short Sell,2023-11-07 15:15:00+05:30,1404.300049,44,19.80322266,61789.20215,242.1623535,Sell Hold,62051.16772,12,17,,0.032059924,0.366211997,23.23599605
Short Sell,2023-11-08 09:15:00+05:30,1402.550049,44,-77,61712.20215,338.9655762,Sell Hold,61974.16772,12,17,,-0.124617243,0.366211997,23.23599605
Short Sell,2023-11-08 10:15:00+05:30,1399.75,44,-123.2021484,61589,385.1677246,Sell Hold,61850.96558,12,17,,-0.199639851,0.366211997,23.23599605
Short Sell,2023-11-08 11:15:00+05:30,1402.650024,44,127.6010742,61716.60107,134.364502,Sell Hold,61978.56665,12,17,,0.207181598,0.366211997,23.23599605
Short Sell,2023-11-08 12:15:00+05:30,1400.150024,44,-110,61606.60107,371.9655762,Sell Hold,61868.56665,12,17,,-0.178234054,0.366211997,23.23599605
Short Sell,2023-11-08 13:15:00+05:30,1395,44,-226.6010742,61380,488.5666504,Sell Hold,61641.96558,12,17,,-0.367819471,0.366211997,23.23599605
Short Sell,2023-11-08 14:15:00+05:30,1392,44,-132,61248,393.9655762,Sell Hold,61509.96558,12,17,,-0.215053763,0.366211997,23.23599605
Buy,2023-11-08 15:15:00+05:30,1390.5,44,0,61182,327.9655762,Buy,61443.96558,12,17,428.274,,0.366211997,23.23599605
Buy Hold,2023-11-08 15:15:00+05:30,1390.5,44,0,61182,327.9655762,Buy Hold,61443.96558,12,17,,0,0.366211997,23.23599605
Buy Hold,2023-11-09 09:15:00+05:30,1384.300049,44,-272.7978516,60909.20215,327.9655762,Buy Hold,61171.16772,12,17,,-0.445879264,0.366211997,23.23599605
Buy Hold,2023-11-09 10:15:00+05:30,1382,44,-101.2021484,60808,327.9655762,Buy Hold,61069.96558,12,17,,-0.166152478,0.366211997,23.23599605
Buy Hold,2023-11-09 11:15:00+05:30,1382.050049,44,2.202148438,60810.20215,327.9655762,Buy Hold,61072.16772,12,17,,0.003621478,0.366211997,23.23599605
Buy Hold,2023-11-09 12:15:00+05:30,1384,44,85.79785156,60896,327.9655762,Buy Hold,61157.96558,12,17,,0.141091213,0.366211997,23.23599605
Buy Hold,2023-11-09 13:15:00+05:30,1378.349976,44,-248.6010742,60647.39893,327.9655762,Buy Hold,60909.3645,12,17,,-0.408238758,0.366211997,23.23599605
Buy Hold,2023-11-09 14:15:00+05:30,1374.800049,44,-156.1967773,60491.20215,327.9655762,Buy Hold,60753.16772,12,17,,-0.257549013,0.366211997,23.23599605
Buy Hold,2023-11-09 15:15:00+05:30,1377,44,96.79785156,60588,327.9655762,Buy Hold,60849.96558,12,17,,0.160019719,0.366211997,23.23599605
Buy Hold,2023-11-10 09:15:00+05:30,1368.5,44,-374,60214,327.9655762,Buy Hold,60475.96558,12,17,,-0.617283951,0.366211997,23.23599605
Buy Hold,2023-11-10 10:15:00+05:30,1362.349976,44,-270.6010742,59943.39893,327.9655762,Buy Hold,60205.3645,12,17,,-0.449398934,0.366211997,23.23599605
Buy Hold,2023-11-10 11:15:00+05:30,1365.199951,44,125.3989258,60068.79785,327.9655762,Buy Hold,60330.76343,12,17,,0.209195555,0.366211997,23.23599605
Buy Hold,2023-11-10 12:15:00+05:30,1365.050049,44,-6.595703125,60062.20215,327.9655762,Buy Hold,60324.16772,12,17,,-0.010980248,0.366211997,23.23599605
Buy Hold,2023-11-10 13:15:00+05:30,1365.800049,44,33,60095.20215,327.9655762,Buy Hold,60357.16772,12,17,,0.05494304,0.366211997,23.23599605
Buy Hold,2023-11-10 14:15:00+05:30,1369,44,140.7978516,60236,327.9655762,Buy Hold,60497.96558,12,17,,0.234291335,0.366211997,23.23599605
Buy Hold,2023-11-10 15:15:00+05:30,1370.5,44,66,60302,327.9655762,Buy Hold,60563.96558,12,17,,0.109569028,0.366211997,23.23599605
Buy Hold,2023-11-13 09:15:00+05:30,1381.349976,22,29912.30054,30389.69946,30504.93714,Buy Hold,60894.63661,12,17,212.7278962,0.791680087,0.366211997,23.23599605
Buy Hold,2023-11-13 10:15:00+05:30,1375.800049,22,-122.0983887,30267.60107,327.9655762,Buy Hold,60772.53822,12,17,,99.19644886,0.366211997,23.23599605
Buy Hold,2023-11-13 11:15:00+05:30,1375.349976,22,-9.901611328,30257.69946,327.9655762,Buy Hold,60762.63661,12,17,,99.93457287,0.366211997,23.23599605
Buy Hold,2023-11-13 12:15:00+05:30,1376.25,22,19.80053711,30277.5,327.9655762,Buy Hold,60782.43714,12,17,,100.1308793,0.366211997,23.23599605
Buy Hold,2023-11-13 13:15:00+05:30,1377.800049,22,34.10107422,30311.60107,327.9655762,Buy Hold,60816.53822,12,17,,100.2252569,0.366211997,23.23599605
Buy Hold,2023-11-13 14:15:00+05:30,1373.550049,22,-93.5,30218.10107,327.9655762,Buy Hold,60723.03822,12,17,,99.38307449,0.366211997,23.23599605
Buy Hold,2023-11-13 15:15:00+05:30,1373.550049,22,0,30218.10107,327.9655762,Buy Hold,60723.03822,12,17,,100,0.366211997,23.23599605
Sell,2023-11-13 15:15:00+05:30,1373.550049,0,0,0,60511.51151,Sell Hold,60723.03822,12,17,211.5267075,,0.366211997,23.23599605
Short Sell,2023-11-13 15:15:00+05:30,1373.550049,44,0,60436.20215,261.9655762,Sell Hold,60698.16772,12,17,,0,0.366211997,23.23599605
Short Sell,2023-11-15 09:15:00+05:30,1401,43,-193.2021484,60243,455.1677246,Sell Hold,60504.96558,12,17,,-0.319679499,0.366211997,23.23599605
Short Sell,2023-11-15 10:15:00+05:30,1399.099976,43,-81.7010498,60161.29895,343.666626,Sell Hold,60423.26453,12,17,,-0.135619159,0.366211997,23.23599605
Short Sell,2023-11-15 11:15:00+05:30,1398.150024,43,-40.84790039,60120.45105,302.8134766,Sell Hold,60382.41663,12,17,,-0.067897305,0.366211997,23.23599605
Short Sell,2023-11-15 12:15:00+05:30,1400.900024,43,118.25,60238.70105,143.7155762,Sell Hold,60500.66663,12,17,,0.196688478,0.366211997,23.23599605
Short Sell,2023-11-15 13:15:00+05:30,1403.800049,43,124.7010498,60363.4021,137.2645264,Sell Hold,60625.36768,12,17,,0.207011519,0.366211997,23.23599605
Short Sell,2023-11-15 14:15:00+05:30,1412.150024,42,-1053.101074,59310.30103,1315.06665,Sell Hold,59572.2666,12,17,,-1.744601924,0.366211997,23.23599605
Short Sell,2023-11-15 15:15:00+05:30,1412,42,-6.301025391,59304,268.2666016,Sell Hold,59565.96558,12,17,,-0.01062383,0.366211997,23.23599605
Short Sell,2023-11-16 09:15:00+05:30,1418.599976,41,-1141.401001,58162.599,1403.366577,Sell Hold,58424.56458,12,17,,-1.92466107,0.366211997,23.23599605
Short Sell,2023-11-16 10:15:00+05:30,1426.300049,40,-1110.597046,57052.00195,1372.562622,Sell Hold,57313.96753,12,17,,-1.909469427,0.366211997,23.23599605
Short Sell,2023-11-16 11:15:00+05:30,1437.650024,39,-983.651001,56068.35095,1245.616577,Sell Hold,56330.31653,12,17,,-1.72413056,0.366211997,23.23599605
Short Sell,2023-11-16 12:15:00+05:30,1448.699951,38,-1017.752808,55050.59814,1279.718384,Sell Hold,55312.56372,12,17,,-1.81520018,0.366211997,23.23599605
Short Sell,2023-11-16 13:15:00+05:30,1447.900024,38,-30.3972168,55020.20093,292.362793,Sell Hold,55282.1665,12,17,,-0.055216869,0.366211997,23.23599605
Short Sell,2023-11-16 14:15:00+05:30,1442.449951,38,-207.1027832,54813.09814,469.0683594,Sell Hold,55075.06372,12,17,,-0.376412263,0.366211997,23.23599605
Short Sell,2023-11-16 15:15:00+05:30,1444,38,58.90185547,54872,203.0637207,Sell Hold,55133.96558,12,17,,0.107459453,0.366211997,23.23599605
Short Sell,2023-11-17 09:15:00+05:30,1440,38,-152,54720,413.9655762,Sell Hold,54981.96558,12,17,,-0.27700831,0.366211997,23.23599605
Short Sell,2023-11-17 10:15:00+05:30,1446.699951,38,254.5981445,54974.59814,7.367431641,Sell Hold,55236.56372,12,17,,0.465274387,0.366211997,23.23599605
Short Sell,2023-11-17 11:15:00+05:30,1441.5,38,-197.5981445,54777,459.5637207,Sell Hold,55038.96558,12,17,,-0.35943536,0.366211997,23.23599605
Short Sell,2023-11-17 12:15:00+05:30,1441.699951,38,7.598144531,54784.59814,254.3674316,Sell Hold,55046.56372,12,17,,0.013871049,0.366211997,23.23599605
Short Sell,2023-11-17 13:15:00+05:30,1438.300049,38,-129.1962891,54655.40186,391.1618652,Sell Hold,54917.36743,12,17,,-0.235825932,0.366211997,23.23599605
Short Sell,2023-11-17 14:15:00+05:30,1437.75,38,-20.90185547,54634.5,282.8674316,Sell Hold,54896.46558,12,17,,-0.038242982,0.366211997,23.23599605
Short Sell,2023-11-17 15:15:00+05:30,1437.199951,38,-20.90185547,54613.59814,282.8674316,Sell Hold,54875.56372,12,17,,-0.038257613,0.366211997,23.23599605
Short Sell,2023-11-20 09:15:00+05:30,1442.349976,38,195.7009277,54809.29907,66.26464844,Sell Hold,55071.26465,12,17,,0.358337364,0.366211997,23.23599605
Short Sell,2023-11-20 10:15:00+05:30,1436.050049,38,-239.3972168,54569.90186,501.362793,Sell Hold,54831.86743,12,17,,-0.436782117,0.366211997,23.23599605
Short Sell,2023-11-20 11:15:00+05:30,1438.699951,38,100.6962891,54670.59814,161.2692871,Sell Hold,54932.56372,12,17,,0.184527158,0.366211997,23.23599605
Buy,2023-11-20 12:15:00+05:30,1438,38,0,54644,288.5637207,Buy,54905.96558,12,17,382.508,,0.366211997,23.23599605
Buy Hold,2023-11-20 12:15:00+05:30,1438,38,0,54644,288.5637207,Buy Hold,54905.96558,12,17,,0,0.366211997,23.23599605
Buy Hold,2023-11-20 13:15:00+05:30,1435.25,38,-104.5,54539.5,288.5637207,Buy Hold,54801.46558,12,17,,-0.19123783,0.366211997,23.23599605
Buy Hold,2023-11-20 14:15:00+05:30,1436.550049,38,49.40185547,54588.90186,288.5637207,Buy Hold,54850.86743,12,17,,0.090579957,0.366211997,23.23599605
Buy Hold,2023-11-20 15:15:00+05:30,1436.599976,38,1.897216797,54590.79907,288.5637207,Buy Hold,54852.76465,12,17,,0.003475462,0.366211997,23.23599605
Buy Hold,2023-11-21 09:15:00+05:30,1443,19,27173.79907,27417,27513.64472,Buy Hold,54930.64472,12,17,191.919,0.445498018,0.366211997,23.23599605
Buy Hold,2023-11-21 10:15:00+05:30,1439.650024,19,-63.64953613,27353.35046,288.5637207,Buy Hold,54866.99518,12,17,,99.53569292,0.366211997,23.23599605
Buy Hold,2023-11-21 11:15:00+05:30,1443,19,63.64953613,27417,288.5637207,Buy Hold,54930.64472,12,17,,100.4653875,0.366211997,23.23599605
Buy Hold,2023-11-21 12:15:00+05:30,1439.800049,19,-60.79907227,27356.20093,288.5637207,Buy Hold,54869.84565,12,17,,99.55648632,0.366211997,23.23599605
Buy Hold,2023-11-21 13:15:00+05:30,1439.25,19,-10.45092773,27345.75,288.5637207,Buy Hold,54859.39472,12,17,,99.92359372,0.366211997,23.23599605
Buy Hold,2023-11-21 14:15:00+05:30,1438.099976,19,-21.85046387,27323.89954,288.5637207,Buy Hold,54837.54426,12,17,,99.84019115,0.366211997,23.23599605
Buy Hold,2023-11-21 15:15:00+05:30,1440,19,36.10046387,27360,288.5637207,Buy Hold,54873.64472,12,17,,100.2642409,0.366211997,23.23599605
Sell,2023-11-21 15:15:00+05:30,1440,0,0,0,54682.12472,Sell Hold,54873.64472,12,17,191.52,,0.366211997,23.23599605
Short Sell,2023-11-21 15:15:00+05:30,1440,38,0,54720,189.7646484,Sell Hold,54909.76465,12,17,,0,0.366211997,23.23599605
Short Sell,2023-11-22 09:15:00+05:30,1441.849976,38,70.29907227,54790.29907,119.4655762,Sell Hold,54980.06372,12,17,,0.128470527,0.366211997,23.23599605
Short Sell,2023-11-22 10:15:00+05:30,1446.699951,38,184.2990723,54974.59814,5.465576172,Sell Hold,55164.36279,12,17,,0.336371722,0.366211997,23.23599605
Short Sell,2023-11-22 11:15:00+05:30,1447,38,11.40185547,54986,178.362793,Sell Hold,55175.76465,12,17,,0.020740225,0.366211997,23.23599605
Short Sell,2023-11-22 12:15:00+05:30,1444.25,38,-104.5,54881.5,294.2646484,Sell Hold,55071.26465,12,17,,-0.190048376,0.366211997,23.23599605
Short Sell,2023-11-22 13:15:00+05:30,1446.349976,38,79.79907227,54961.29907,109.9655762,Sell Hold,55151.06372,12,17,,0.145402499,0.366211997,23.23599605
Short Sell,2023-11-22 14:15:00+05:30,1458.699951,37,-989.4008789,53971.89819,1179.165527,Sell Hold,54161.66284,12,17,,-1.80017739,0.366211997,23.23599605
Short Sell,2023-11-22 15:15:00+05:30,1457.800049,37,-33.29638672,53938.60181,223.0610352,Sell Hold,54128.36646,12,17,,-0.06169208,0.366211997,23.23599605
Short Sell,2023-11-23 09:15:00+05:30,1458.25,37,16.64819336,53955.25,173.1164551,Sell Hold,54145.01465,12,17,,0.030865081,0.366211997,23.23599605
Short Sell,2023-11-23 10:15:00+05:30,1459.199951,37,35.14819336,53990.39819,154.6164551,Sell Hold,54180.16284,12,17,,0.065143231,0.366211997,23.23599605
Short Sell,2023-11-23 11:15:00+05:30,1458.449951,37,-27.75,53962.64819,217.5146484,Sell Hold,54152.41284,12,17,,-0.051398028,0.366211997,23.23599605
Short Sell,2023-11-23 12:15:00+05:30,1456.650024,37,-66.59729004,53896.0509,256.3619385,Sell Hold,54085.81555,12,17,,-0.12341368,0.366211997,23.23599605
Short Sell,2023-11-23 13:15:00+05:30,1457.300049,37,24.05090332,53920.10181,165.7137451,Sell Hold,54109.86646,12,17,,0.044624611,0.366211997,23.23599605
Short Sell,2023-11-23 14:15:00+05:30,1448.800049,37,-314.5,53605.60181,504.2646484,Sell Hold,53795.36646,12,17,,-0.583270412,0.366211997,23.23599605
Short Sell,2023-11-23 15:15:00+05:30,1450.75,37,72.14819336,53677.75,117.6164551,Sell Hold,53867.51465,12,17,,0.134590772,0.366211997,23.23599605
Short Sell,2023-11-24 09:15:00+05:30,1444.349976,37,-236.8009033,53440.9491,426.5655518,Sell Hold,53630.71375,12,17,,-0.441152812,0.366211997,23.23599605
Short Sell,2023-11-24 10:15:00+05:30,1442.300049,37,-75.84729004,53365.10181,265.6119385,Sell Hold,53554.86646,12,17,,-0.141927289,0.366211997,23.23599605
Short Sell,2023-11-24 11:15:00+05:30,1439.650024,37,-98.05090332,53267.0509,287.8155518,Sell Hold,53456.81555,12,17,,-0.183736,0.366211997,23.23599605
Short Sell,2023-11-24 12:15:00+05:30,1439.199951,37,-16.65270996,53250.39819,206.4173584,Sell Hold,53440.16284,12,17,,-0.031262684,0.366211997,23.23599605
Buy,2023-11-24 13:15:00+05:30,1437.349976,37,0,53181.9491,258.2137451,Buy,53371.71375,12,17,372.2736437,,0.366211997,23.23599605
Buy Hold,2023-11-24 13:15:00+05:30,1437.349976,37,0,53181.9491,258.2137451,Buy Hold,53371.71375,12,17,,0,0.366211997,23.23599605
Buy Hold,2023-11-24 14:15:00+05:30,1437.900024,37,20.35180664,53202.3009,258.2137451,Buy Hold,53392.06555,12,17,,0.03826826,0.366211997,23.23599605
