Signal,Date,Close Price,Profit/Loss,Investment,Shares Bought,Percentage Change,Hold Status,Remaining Cash,Total Cash,SMA1,SMA2
Hold,2023-11-30,3487.60009765625,0.0,122066.00341796875,35,-0.7442163598363571,Profit Hold,-858.106689453125,121207.89672851562,45,42
Hold,2023-12-01,3511.64990234375,0.0,122907.74658203125,35,0.6895803421860792,Profit Hold,-858.106689453125,122049.63989257812,45,42
Hold,2023-12-04,3512.449951171875,0.0,122935.74829101562,35,0.022782704722103145,Profit Hold,-858.106689453125,122077.6416015625,45,42
Hold,2023-12-05,3531.60009765625,0.0,123606.00341796875,35,0.5452076684533497,Profit Hold,-858.106689453125,122747.89672851562,45,42
Hold,2023-12-06,3604.10009765625,0.0,126143.50341796875,35,2.0528938156988588,Profit Hold,-858.106689453125,125285.39672851562,45,42
Hold,2023-12-07,3614.89990234375,0.0,126521.49658203125,35,0.2996532947162906,Profit Hold,-858.106689453125,125663.38989257812,45,42
Hold,2023-12-08,3626.699951171875,0.0,126934.49829101562,35,0.3264280933608795,Profit Hold,-858.106689453125,126076.3916015625,45,42
Hold,2023-12-11,3642.89990234375,0.0,127501.49658203125,35,0.4466857305534857,Profit Hold,-858.106689453125,126643.38989257812,45,42
Hold,2023-12-12,3672.10009765625,0.0,128523.50341796875,35,0.8015645802870764,Profit Hold,-858.106689453125,127665.39672851562,45,42
Hold,2023-12-13,3593.550048828125,0.0,125774.25170898438,35,-2.139104238423682,Profit Hold,-858.106689453125,124916.14501953125,45,42
Hold,2023-12-14,3667.25,0.0,128353.75,35,2.050895358919766,Profit Hold,-858.106689453125,127495.64331054688,45,42
Hold,2023-12-15,3861.0,0.0,135135.0,35,5.283250391983094,Profit Hold,-858.106689453125,134276.89331054688,45,42
Hold,2023-12-18,3859.199951171875,0.0,135071.99829101562,35,-0.046621311269748764,Profit Hold,-858.106689453125,134213.8916015625,45,42
Hold,2023-12-19,3816.199951171875,0.0,133566.99829101562,35,-1.114220577944989,Profit Hold,-858.106689453125,132708.8916015625,45,42
Hold,2023-12-20,3780.050048828125,0.0,132301.75170898438,35,-0.9472748494912885,Profit Hold,-858.106689453125,131443.64501953125,45,42
Sell,2023-12-21,3787.5,13411.998291015625,0.0,0,0.19708604583647252,Profit Hold,131704.39331054688,131704.39331054688,45,42
Hold,2023-12-22,3824.0,0.0,0.0,0,0.9636963696369637,No Hold,131704.39331054688,131704.39331054688,45,42
Hold,2023-12-26,3795.550048828125,0.0,0.0,0,-0.7439840787624216,No Hold,131704.39331054688,131704.39331054688,45,42
Hold,2023-12-27,3811.199951171875,0.0,0.0,0,0.41232238127335197,No Hold,131704.39331054688,131704.39331054688,45,42
Hold,2023-12-28,3799.89990234375,0.0,0.0,0,-0.296495827374537,No Hold,131704.39331054688,131704.39331054688,45,42
Hold,2023-12-29,3793.39990234375,0.0,0.0,0,-0.17105713747856485,No Hold,131704.39331054688,131704.39331054688,45,42
Hold,2024-01-01,3811.10009765625,0.0,0.0,0,0.46660504476640985,No Hold,131704.39331054688,131704.39331054688,45,42
Hold,2024-01-02,3783.199951171875,0.0,0.0,0,-0.7320759300321981,No Hold,131704.39331054688,131704.39331054688,45,42
Hold,2024-01-03,3691.75,0.0,0.0,0,-2.4172645472663343,No Hold,131704.39331054688,131704.39331054688,45,42
Hold,2024-01-04,3666.800048828125,0.0,0.0,0,-0.6758299227161915,No Hold,131704.39331054688,131704.39331054688,45,42
Hold,2024-01-05,3737.89990234375,0.0,0.0,0,1.9390163785545886,No Hold,131704.39331054688,131704.39331054688,45,42
